"gene","module"
"Gohir.D05G306600","blue"
"Gohir.D01G087900","blue"
"Gohir.D06G057200","yellow"
"Gohir.D05G003200","turquoise"
"Gohir.A09G088200","blue"
"Gohir.D13G033700","grey"
"Gohir.D05G139050","turquoise"
"Gohir.D01G028500","blue"
"Gohir.D02G087200","turquoise"
"Gohir.A02G099100","brown"
"Gohir.A06G085200","turquoise"
"Gohir.D01G207500","turquoise"
"Gohir.D08G264200","turquoise"
"Gohir.A02G010300","blue"
"Gohir.D04G164160","turquoise"
"Gohir.A09G019000","blue"
"Gohir.D05G152300","blue"
"Gohir.D12G229300","turquoise"
"Gohir.D07G198700","blue"
"Gohir.A03G038500","blue"
"Gohir.A04G039195","brown"
"Gohir.A12G270900","turquoise"
"Gohir.A12G021500","blue"
"Gohir.A11G078600","turquoise"
"Gohir.D11G169800","brown"
"Gohir.A05G289100","brown"
"Gohir.A12G181000","blue"
"Gohir.A05G137700","brown"
"Gohir.A12G175700","turquoise"
"Gohir.D13G132400","brown"
"Gohir.D02G079500","turquoise"
"Gohir.D06G204200","blue"
"Gohir.A07G044200","turquoise"
"Gohir.D11G050500","blue"
"Gohir.A11G301600","turquoise"
"Gohir.D02G092900","brown"
"Gohir.D02G072900","turquoise"
"Gohir.D11G341400","grey"
"Gohir.D05G189200","brown"
"Gohir.A03G215100","turquoise"
"Gohir.A11G007800","blue"
"Gohir.D01G082400","turquoise"
"Gohir.A05G271700","turquoise"
"Gohir.D07G183400","brown"
"Gohir.A08G015900","blue"
"Gohir.D13G095300","turquoise"
"Gohir.A07G157000","blue"
"Gohir.A13G051700","turquoise"
"Gohir.A02G001400","blue"
"Gohir.A13G024100","blue"
"Gohir.D09G014700","brown"
"Gohir.D01G007400","blue"
"Gohir.D01G187500","blue"
"Gohir.D11G134600","turquoise"
"Gohir.D03G049100","blue"
"Gohir.D11G245600","turquoise"
"Gohir.A02G158000","brown"
"Gohir.D10G180300","brown"
"Gohir.D10G206000","grey"
"Gohir.D06G089100","blue"
"Gohir.D07G169200","blue"
"Gohir.D05G097700","blue"
"Gohir.D08G192500","turquoise"
"Gohir.D10G205700","turquoise"
"Gohir.D03G060613","blue"
"Gohir.A05G074500","turquoise"
"Gohir.D13G163100","turquoise"
"Gohir.D05G285600","turquoise"
"Gohir.D10G116300","grey"
"Gohir.D10G058200","blue"
"Gohir.D10G202300","blue"
"Gohir.D07G202000","turquoise"
"Gohir.A07G139000","blue"
"Gohir.A12G092700","turquoise"
"Gohir.D01G070600","turquoise"
"Gohir.A01G012100","blue"
"Gohir.D10G100901","blue"
"Gohir.A05G149700","blue"
"Gohir.D05G317700","blue"
"Gohir.A10G192200","blue"
"Gohir.D06G128700","turquoise"
"Gohir.A10G006300","turquoise"
"Gohir.D12G158900","brown"
"Gohir.D13G211100","blue"
"Gohir.A10G196300","turquoise"
"Gohir.A08G040600","blue"
"Gohir.D12G220800","blue"
"Gohir.A12G120300","turquoise"
"Gohir.A01G065400","brown"
"Gohir.A11G096600","blue"
"Gohir.A12G001500","blue"
"Gohir.D10G232800","turquoise"
"Gohir.A04G024200","turquoise"
"Gohir.A09G232500","blue"
"Gohir.D06G157300","green"
"Gohir.D06G024000","blue"
"Gohir.D12G213700","brown"
"Gohir.A12G004200","turquoise"
"Gohir.A01G137630","blue"
"Gohir.D13G069200","turquoise"
"Gohir.A06G138700","turquoise"
"Gohir.D09G115800","blue"
"Gohir.D10G219200","blue"
"Gohir.D11G263200","turquoise"
"Gohir.D04G152900","grey"
"Gohir.A01G134700","blue"
"Gohir.D10G176400","blue"
"Gohir.D07G081200","blue"
"Gohir.D12G161200","turquoise"
"Gohir.D07G236100","turquoise"
"Gohir.D11G296616","brown"
"Gohir.A01G098400","blue"
"Gohir.A13G192100","turquoise"
"Gohir.D01G001300","brown"
"Gohir.A12G273300","brown"
"Gohir.A13G183600","turquoise"
"Gohir.D06G007100","blue"
"Gohir.D07G009200","blue"
"Gohir.A01G207700","blue"
"Gohir.D13G021000","blue"
"Gohir.A09G127200","turquoise"
"Gohir.D11G122900","blue"
"Gohir.D05G048000","blue"
"Gohir.A07G076500","turquoise"
"Gohir.D04G129300","turquoise"
"Gohir.A12G143700","turquoise"
"Gohir.D13G036500","turquoise"
"Gohir.D13G156300","brown"
"Gohir.A07G008200","turquoise"
"Gohir.A12G049700","turquoise"
"Gohir.D11G296932","brown"
"Gohir.A09G127400","blue"
"Gohir.A05G240700","turquoise"
"Gohir.A09G008900","turquoise"
"Gohir.D05G088400","green"
"Gohir.D09G046400","turquoise"
"Gohir.D08G169900","brown"
"Gohir.A10G102211","blue"
"Gohir.A08G110900","turquoise"
"Gohir.D09G103200","turquoise"
"Gohir.A10G206400","blue"
"Gohir.A12G063700","brown"
"Gohir.D11G039700","turquoise"
"Gohir.D03G041200","blue"
"Gohir.A11G287541","blue"
"Gohir.A01G153100","blue"
"Gohir.D10G071000","turquoise"
"Gohir.D02G097000","grey"
"Gohir.D05G066200","turquoise"
"Gohir.D09G051200","turquoise"
"Gohir.A06G081700","turquoise"
"Gohir.D10G087000","turquoise"
"Gohir.D07G027700","turquoise"
"Gohir.A08G239000","blue"
"Gohir.D05G213100","blue"
"Gohir.A04G117900","blue"
"Gohir.D11G159500","blue"
"Gohir.D07G180900","green"
"Gohir.D05G226000","blue"
"Gohir.D06G049400","turquoise"
"Gohir.A09G069200","blue"
"Gohir.A08G093100","blue"
"Gohir.D08G120900","blue"
"Gohir.D04G012700","brown"
"Gohir.D12G018600","blue"
"Gohir.A08G012700","blue"
"Gohir.D04G076050","turquoise"
"Gohir.A06G175600","blue"
"Gohir.A08G035700","turquoise"
"Gohir.A01G191100","brown"
"Gohir.A06G174100","brown"
"Gohir.A12G018000","blue"
"Gohir.A02G100300","turquoise"
"Gohir.D03G041600","brown"
"Gohir.A06G210500","blue"
"Gohir.D06G172000","turquoise"
"Gohir.A11G324460","brown"
"Gohir.A03G022900","blue"
"Gohir.D05G261700","turquoise"
"Gohir.A05G249500","brown"
"Gohir.A02G151800","turquoise"
"Gohir.D06G002440","turquoise"
"Gohir.A09G240400","blue"
"Gohir.D06G200900","turquoise"
"Gohir.A12G087300","blue"
"Gohir.A11G307400","turquoise"
"Gohir.D09G089100","turquoise"
"Gohir.D01G001500","turquoise"
"Gohir.D10G005500","turquoise"
"Gohir.A03G112300","brown"
"Gohir.D02G029100","turquoise"
"Gohir.A03G196300","blue"
"Gohir.A09G176400","brown"
"Gohir.D02G145000","turquoise"
"Gohir.D06G033900","blue"
"Gohir.A06G177000","blue"
"Gohir.A13G024500","blue"
"Gohir.D04G159600","blue"
"Gohir.A02G178700","turquoise"
"Gohir.A03G140900","turquoise"
"Gohir.A08G071500","blue"
"Gohir.D04G032600","turquoise"
"Gohir.D12G158400","blue"
"Gohir.A07G141500","turquoise"
"Gohir.A07G052400","turquoise"
"Gohir.A12G202400","turquoise"
"Gohir.A03G198600","turquoise"
"Gohir.A08G170800","blue"
"Gohir.A05G205500","blue"
"Gohir.A02G050100","blue"
"Gohir.A05G084101","blue"
"Gohir.D12G254800","brown"
"Gohir.D12G076500","turquoise"
"Gohir.A05G225000","turquoise"
"Gohir.A05G100300","brown"
"Gohir.D04G051100","brown"
"Gohir.A07G140400","blue"
"Gohir.A09G125800","turquoise"
"Gohir.A01G016400","turquoise"
"Gohir.A09G207100","turquoise"
"Gohir.A06G025600","turquoise"
"Gohir.D07G077100","brown"
"Gohir.D05G250400","turquoise"
"Gohir.D08G026100","blue"
"Gohir.D01G047000","blue"
"Gohir.A03G109700","turquoise"
"Gohir.A10G150100","turquoise"
"Gohir.A13G168000","turquoise"
"Gohir.A02G152000","brown"
"Gohir.A07G170978","blue"
"Gohir.D03G090900","blue"
"Gohir.D11G181900","blue"
"Gohir.A13G166625","turquoise"
"Gohir.D11G178100","grey"
"Gohir.D11G296800","brown"
"Gohir.A10G061800","blue"
"Gohir.A04G010600","blue"
"Gohir.A12G080500","turquoise"
"Gohir.A09G001800","blue"
"Gohir.A08G209000","blue"
"Gohir.D09G188000","blue"
"Gohir.D04G178500","brown"
"Gohir.A12G185400","blue"
"Gohir.A10G027700","blue"
"Gohir.A05G186300","brown"
"Gohir.A07G063200","blue"
"Gohir.D07G081400","blue"
"Gohir.D03G047700","brown"
"Gohir.D05G363900","turquoise"
"Gohir.D02G179700","grey"
"Gohir.A10G147800","blue"
"Gohir.D09G171000","blue"
"Gohir.D11G207400","brown"
"Gohir.A13G152200","turquoise"
"Gohir.D01G079700","turquoise"
"Gohir.A09G158800","grey"
"Gohir.D09G036000","turquoise"
"Gohir.A10G068400","turquoise"
"Gohir.A05G336700","turquoise"
"Gohir.A03G110600","turquoise"
"Gohir.A07G054500","turquoise"
"Gohir.A08G036200","brown"
"Gohir.D02G173200","blue"
"Gohir.A11G004301","turquoise"
"Gohir.A05G051700","blue"
"Gohir.D11G328600","turquoise"
"Gohir.A07G075100","brown"
"Gohir.D05G265700","blue"
"Gohir.A08G101800","blue"
"Gohir.D08G233900","blue"
"Gohir.A01G011000","yellow"
"Gohir.D05G127200","turquoise"
"Gohir.D11G194600","green"
"Gohir.A03G025100","brown"
"Gohir.D03G038400","turquoise"
"Gohir.A02G080200","blue"
"Gohir.A01G033066","brown"
"Gohir.D04G184400","brown"
"Gohir.D10G197400","blue"
"Gohir.D04G179000","blue"
"Gohir.A06G045400","turquoise"
"Gohir.D05G218000","blue"
"Gohir.A06G036600","brown"
"Gohir.A10G026400","turquoise"
"Gohir.A11G011300","blue"
"Gohir.D04G101000","blue"
"Gohir.D02G028700","turquoise"
"Gohir.D05G289800","brown"
"Gohir.D09G057950","turquoise"
"Gohir.D06G215900","blue"
"Gohir.A05G316400","blue"
"Gohir.D07G214900","blue"
"Gohir.A03G039000","blue"
"Gohir.A03G209800","yellow"
"Gohir.D11G115000","turquoise"
"Gohir.A06G091400","brown"
"Gohir.D12G100800","blue"
"Gohir.A05G079200","green"
"Gohir.A13G011000","brown"
"Gohir.A11G253400","turquoise"
"Gohir.A13G200000","blue"
"Gohir.A03G020700","blue"
"Gohir.D04G083200","grey"
"Gohir.A10G078300","grey"
"Gohir.A12G195200","turquoise"
"Gohir.A09G241100","blue"
"Gohir.A09G214300","blue"
"Gohir.D01G135800","brown"
"Gohir.D11G015700","blue"
"Gohir.A02G038900","grey"
"Gohir.D06G212700","brown"
"Gohir.A08G244400","blue"
"Gohir.A13G011300","blue"
"Gohir.D13G029400","blue"
"Gohir.D01G202500","blue"
"Gohir.A05G204500","turquoise"
"Gohir.A05G198600","turquoise"
"Gohir.A11G202000","turquoise"
"Gohir.D05G092100","blue"
"Gohir.D11G252500","blue"
"Gohir.D13G067700","blue"
"Gohir.D07G016100","blue"
"Gohir.D06G218100","turquoise"
"Gohir.A09G171800","turquoise"
"Gohir.A13G078400","turquoise"
"Gohir.D01G095400","turquoise"
"Gohir.A01G060500","blue"
"Gohir.D01G165200","brown"
"Gohir.A05G282100","blue"
"Gohir.D04G148400","blue"
"Gohir.D04G103800","blue"
"Gohir.A07G148600","brown"
"Gohir.D08G170600","turquoise"
"Gohir.D08G078300","brown"
"Gohir.A06G060100","blue"
"Gohir.A05G393900","turquoise"
"Gohir.A12G116200","blue"
"Gohir.D04G142666","brown"
"Gohir.A03G058000","blue"
"Gohir.A09G167100","blue"
"Gohir.A01G134900","blue"
"Gohir.D10G189200","turquoise"
"Gohir.D13G079200","blue"
"Gohir.D02G124400","brown"
"Gohir.D10G111000","turquoise"
"Gohir.D13G040500","blue"
"Gohir.A13G101800","brown"
"Gohir.D09G058700","blue"
"Gohir.D10G138600","blue"
"Gohir.A02G156800","brown"
"Gohir.A12G239800","brown"
"Gohir.A01G082600","grey"
"Gohir.D13G237600","blue"
"Gohir.D12G005400","turquoise"
"Gohir.A09G004600","turquoise"
"Gohir.A11G295100","blue"
"Gohir.A05G162400","blue"
"Gohir.A05G118300","turquoise"
"Gohir.A01G066700","brown"
"Gohir.A13G175401","blue"
"Gohir.A05G061700","turquoise"
"Gohir.D05G157900","turquoise"
"Gohir.A10G148200","blue"
"Gohir.D08G154200","brown"
"Gohir.A13G155800","turquoise"
"Gohir.A10G014500","turquoise"
"Gohir.A12G191200","blue"
"Gohir.A05G262000","turquoise"
"Gohir.D04G032800","turquoise"
"Gohir.A02G077100","turquoise"
"Gohir.D05G092600","blue"
"Gohir.A10G105100","brown"
"Gohir.D05G264500","blue"
"Gohir.A08G196400","blue"
"Gohir.D13G017300","turquoise"
"Gohir.D05G046200","turquoise"
"Gohir.D06G173000","blue"
"Gohir.A04G024600","blue"
"Gohir.A08G093200","brown"
"Gohir.A08G035800","turquoise"
"Gohir.D03G172200","turquoise"
"Gohir.A11G186400","turquoise"
"Gohir.A02G069900","brown"
"Gohir.A13G012200","blue"
"Gohir.A10G180800","turquoise"
"Gohir.A13G177100","turquoise"
"Gohir.A06G050200","brown"
"Gohir.D05G141700","blue"
"Gohir.D03G041800","turquoise"
"Gohir.D11G139000","blue"
"Gohir.A10G076400","blue"
"Gohir.A05G106800","blue"
"Gohir.A11G005300","blue"
"Gohir.D03G053400","blue"
"Gohir.D10G001800","blue"
"Gohir.A11G222500","yellow"
"Gohir.A04G100800","turquoise"
"Gohir.D06G101600","turquoise"
"Gohir.A07G035900","turquoise"
"Gohir.A06G086600","turquoise"
"Gohir.D08G085400","blue"
"Gohir.D12G184800","blue"
"Gohir.D07G067900","blue"
"Gohir.A02G058500","blue"
"Gohir.D12G222500","blue"
"Gohir.D10G235200","turquoise"
"Gohir.A03G050300","blue"
"Gohir.A01G119100","turquoise"
"Gohir.A09G176550","turquoise"
"Gohir.A08G116100","turquoise"
"Gohir.A13G086200","turquoise"
"Gohir.D11G314900","blue"
"Gohir.D05G086900","blue"
"Gohir.D05G027700","blue"
"Gohir.D08G195300","blue"
"Gohir.D05G272800","blue"
"Gohir.A10G236600","brown"
"Gohir.A11G122200","grey"
"Gohir.D11G312500","turquoise"
"Gohir.A08G117500","green"
"Gohir.A13G105100","blue"
"Gohir.A07G042900","turquoise"
"Gohir.A02G162533","turquoise"
"Gohir.A13G148000","blue"
"Gohir.A03G043700","brown"
"Gohir.D06G030800","turquoise"
"Gohir.D06G116700","blue"
"Gohir.A04G023900","turquoise"
"Gohir.D13G013300","blue"
"Gohir.D02G145800","brown"
"Gohir.A06G070600","blue"
"Gohir.A13G122300","turquoise"
"Gohir.A07G033200","blue"
"Gohir.A11G010300","blue"
"Gohir.A12G007900","blue"
"Gohir.A13G187400","turquoise"
"Gohir.D03G138300","turquoise"
"Gohir.D02G068100","turquoise"
"Gohir.A12G017400","blue"
"Gohir.D01G125100","blue"
"Gohir.D06G052200","turquoise"
"Gohir.A05G303500","blue"
"Gohir.A01G192250","turquoise"
"Gohir.A08G000173","blue"
"Gohir.A02G090700","blue"
"Gohir.D13G167148","turquoise"
"Gohir.A05G078000","turquoise"
"Gohir.A06G073900","brown"
"Gohir.A11G082700","turquoise"
"Gohir.D10G137200","blue"
"Gohir.D05G086300","blue"
"Gohir.D02G062100","blue"
"Gohir.A11G107800","blue"
"Gohir.A03G071000","blue"
"Gohir.A03G021532","blue"
"Gohir.D01G008000","blue"
"Gohir.A10G152100","blue"
"Gohir.D11G221100","turquoise"
"Gohir.D12G186100","brown"
"Gohir.D09G045400","blue"
"Gohir.A10G069600","green"
"Gohir.D04G084500","blue"
"Gohir.A05G189600","blue"
"Gohir.A05G413200","turquoise"
"Gohir.D10G244900","turquoise"
"Gohir.A08G000169","blue"
"Gohir.A05G160600","turquoise"
"Gohir.D04G096500","turquoise"
"Gohir.D09G139400","blue"
"Gohir.D13G128300","brown"
"Gohir.A06G066700","brown"
"Gohir.D05G109501","turquoise"
"Gohir.A09G125700","blue"
"Gohir.D03G145500","brown"
"Gohir.D13G011700","turquoise"
"Gohir.A08G201600","yellow"
"Gohir.D03G085800","turquoise"
"Gohir.D06G125400","brown"
"Gohir.A12G221400","blue"
"Gohir.D10G026000","blue"
"Gohir.A02G080900","turquoise"
"Gohir.D12G005900","blue"
"Gohir.A11G099300","blue"
"Gohir.A12G007600","turquoise"
"Gohir.D02G001700","blue"
"Gohir.D03G172500","grey"
"Gohir.A07G142500","blue"
"Gohir.A05G045400","turquoise"
"Gohir.D11G081300","turquoise"
"Gohir.D01G125200","turquoise"
"Gohir.D01G039500","brown"
"Gohir.A08G221664","turquoise"
"Gohir.D02G193600","blue"
"Gohir.A12G013300","brown"
"Gohir.D05G119100","grey"
"Gohir.A01G122700","blue"
"Gohir.A03G171800","blue"
"Gohir.A01G211300","blue"
"Gohir.D12G010700","green"
"Gohir.A08G087162","turquoise"
"Gohir.D01G193250","turquoise"
"Gohir.D05G016300","turquoise"
"Gohir.D03G054000","turquoise"
"Gohir.D01G179700","turquoise"
"Gohir.A13G046600","brown"
"Gohir.A13G065900","brown"
"Gohir.D12G077900","turquoise"
"Gohir.A08G162800","turquoise"
"Gohir.A04G119900","blue"
"Gohir.D09G163000","blue"
"Gohir.D10G128800","brown"
"Gohir.D11G170000","turquoise"
"Gohir.A09G037265","turquoise"
"Gohir.D03G105300","turquoise"
"Gohir.A02G096300","turquoise"
"Gohir.A05G010600","yellow"
"Gohir.D05G283300","blue"
"Gohir.A06G157000","turquoise"
"Gohir.D02G011150","turquoise"
"Gohir.A05G184600","turquoise"
"Gohir.D05G094900","brown"
"Gohir.A10G202700","blue"
"Gohir.D05G267800","brown"
"Gohir.D09G183800","turquoise"
"Gohir.A12G196800","brown"
"Gohir.A05G131100","blue"
"Gohir.D07G023400","turquoise"
"Gohir.D11G142800","turquoise"
"Gohir.D02G091000","brown"
"Gohir.D07G056800","blue"
"Gohir.D03G147700","turquoise"
"Gohir.D13G072400","brown"
"Gohir.D01G043100","turquoise"
"Gohir.A11G042900","blue"
"Gohir.D05G241600","brown"
"Gohir.A07G209000","blue"
"Gohir.D04G012000","turquoise"
"Gohir.D12G152400","turquoise"
"Gohir.D01G018400","turquoise"
"Gohir.A08G221674","brown"
"Gohir.D01G135400","blue"
"Gohir.A05G269600","blue"
"Gohir.A11G041400","turquoise"
"Gohir.D12G063500","brown"
"Gohir.D09G072500","turquoise"
"Gohir.D11G013600","yellow"
"Gohir.A02G142800","turquoise"
"Gohir.D08G194100","blue"
"Gohir.D12G177900","turquoise"
"Gohir.A05G067600","turquoise"
"Gohir.A05G072100","brown"
"Gohir.D03G140500","turquoise"
"Gohir.D12G235450","blue"
"Gohir.A09G143200","blue"
"Gohir.A13G070900","turquoise"
"Gohir.A07G106600","turquoise"
"Gohir.A05G194800","blue"
"Gohir.A05G283300","blue"
"Gohir.D03G014350","turquoise"
"Gohir.A02G171000","turquoise"
"Gohir.D03G170966","blue"
"Gohir.A07G142200","turquoise"
"Gohir.A11G032700","turquoise"
"Gohir.A11G224800","blue"
"Gohir.A05G269000","blue"
"Gohir.A08G219500","blue"
"Gohir.D01G072100","brown"
"Gohir.A05G206266","turquoise"
"Gohir.A09G186700","brown"
"Gohir.A11G321300","blue"
"Gohir.D04G069800","blue"
"Gohir.A11G167900","blue"
"Gohir.A11G136200","brown"
"Gohir.D12G024700","blue"
"Gohir.D05G005800","turquoise"
"Gohir.A05G047600","blue"
"Gohir.D09G122600","blue"
"Gohir.D11G145700","brown"
"Gohir.A02G126900","yellow"
"Gohir.A02G145000","turquoise"
"Gohir.D11G039400","blue"
"Gohir.A05G160200","turquoise"
"Gohir.D04G101500","blue"
"Gohir.D03G128200","blue"
"Gohir.D02G174000","brown"
"Gohir.A10G048900","blue"
"Gohir.D05G082600","turquoise"
"Gohir.A13G006201","turquoise"
"Gohir.A12G257000","turquoise"
"Gohir.A08G035400","turquoise"
"Gohir.D13G153600","yellow"
"Gohir.D04G024800","turquoise"
"Gohir.D05G230800","turquoise"
"Gohir.D08G100200","blue"
"Gohir.A09G188900","turquoise"
"Gohir.D10G253400","turquoise"
"Gohir.A09G195300","blue"
"Gohir.A08G171100","turquoise"
"Gohir.A02G097000","brown"
"Gohir.A12G081000","turquoise"
"Gohir.A08G181100","blue"
"Gohir.A11G030431","blue"
"Gohir.D12G144900","blue"
"Gohir.A13G119500","turquoise"
"Gohir.A06G069600","turquoise"
"Gohir.D07G105750","turquoise"
"Gohir.D10G104700","brown"
"Gohir.D11G004600","blue"
"Gohir.A04G064100","blue"
"Gohir.D09G216700","turquoise"
"Gohir.A11G234500","turquoise"
"Gohir.A12G040700","blue"
"Gohir.D07G131700","brown"
"Gohir.A08G252900","blue"
"Gohir.D05G119000","turquoise"
"Gohir.D11G315614","brown"
"Gohir.D09G200200","blue"
"Gohir.D13G007900","brown"
"Gohir.A08G251100","blue"
"Gohir.D02G199100","blue"
"Gohir.D03G159400","brown"
"Gohir.A11G263300","brown"
"Gohir.D05G057800","blue"
"Gohir.A11G314400","blue"
"Gohir.A08G077800","blue"
"Gohir.A01G006700","turquoise"
"Gohir.D08G023100","blue"
"Gohir.A05G059900","blue"
"Gohir.A04G121142","turquoise"
"Gohir.D11G325101","turquoise"
"Gohir.A05G366100","grey"
"Gohir.D06G064100","turquoise"
"Gohir.A11G046400","blue"
"Gohir.D09G144500","blue"
"Gohir.A07G196700","turquoise"
"Gohir.A10G235200","blue"
"Gohir.D02G091700","turquoise"
"Gohir.A09G022500","turquoise"
"Gohir.A03G130600","turquoise"
"Gohir.A07G170700","blue"
"Gohir.D09G151300","brown"
"Gohir.A10G025300","blue"
"Gohir.D12G148700","brown"
"Gohir.A05G079900","turquoise"
"Gohir.A11G001066","turquoise"
"Gohir.A11G042700","brown"
"Gohir.A05G376100","turquoise"
"Gohir.D02G215000","blue"
"Gohir.A09G031200","turquoise"
"Gohir.A05G122600","turquoise"
"Gohir.A12G185700","turquoise"
"Gohir.D12G067400","turquoise"
"Gohir.D09G150300","brown"
"Gohir.A05G046300","blue"
"Gohir.D09G184200","blue"
"Gohir.D05G190200","turquoise"
"Gohir.D05G305200","blue"
"Gohir.D01G212500","turquoise"
"Gohir.D05G340500","turquoise"
"Gohir.D03G116300","brown"
"Gohir.D12G137000","turquoise"
"Gohir.D05G284900","turquoise"
"Gohir.D02G237800","blue"
"Gohir.D11G312600","turquoise"
"Gohir.A11G096100","brown"
"Gohir.D02G220000","turquoise"
"Gohir.1Z049306","grey"
"Gohir.D01G056300","blue"
"Gohir.A09G128400","turquoise"
"Gohir.A08G230800","blue"
"Gohir.D12G178900","turquoise"
"Gohir.D02G154000","turquoise"
"Gohir.D11G069000","turquoise"
"Gohir.D01G067000","brown"
"Gohir.D11G236900","brown"
"Gohir.A03G218100","blue"
"Gohir.D11G189200","turquoise"
"Gohir.D10G234000","green"
"Gohir.A09G215400","turquoise"
"Gohir.A01G055500","turquoise"
"Gohir.D01G159100","blue"
"Gohir.A12G130400","blue"
"Gohir.A01G229300","blue"
"Gohir.D12G035300","turquoise"
"Gohir.A01G216600","blue"
"Gohir.A10G210300","blue"
"Gohir.D13G233000","blue"
"Gohir.A05G339700","turquoise"
"Gohir.D10G090700","brown"
"Gohir.A13G195000","blue"
"Gohir.A01G017700","blue"
"Gohir.D07G160100","blue"
"Gohir.D11G056600","blue"
"Gohir.A11G321400","blue"
"Gohir.A05G153700","blue"
"Gohir.D11G344300","blue"
"Gohir.A11G231000","blue"
"Gohir.D09G065900","turquoise"
"Gohir.D08G018200","turquoise"
"Gohir.D08G158000","grey"
"Gohir.D07G011700","brown"
"Gohir.A03G076300","brown"
"Gohir.D08G204700","turquoise"
"Gohir.D03G043300","blue"
"Gohir.D01G200100","blue"
"Gohir.D07G026201","turquoise"
"Gohir.A08G025400","blue"
"Gohir.A09G180200","blue"
"Gohir.A03G135200","turquoise"
"Gohir.A09G191000","brown"
"Gohir.D01G094600","blue"
"Gohir.D10G129966","turquoise"
"Gohir.A13G130100","turquoise"
"Gohir.D13G051500","turquoise"
"Gohir.A05G096500","brown"
"Gohir.A04G103300","brown"
"Gohir.A12G242400","blue"
"Gohir.D13G014500","turquoise"
"Gohir.D05G216800","turquoise"
"Gohir.D12G211800","turquoise"
"Gohir.A12G223100","blue"
"Gohir.D07G191000","blue"
"Gohir.D02G132200","blue"
"Gohir.A11G021000","blue"
"Gohir.D07G115400","brown"
"Gohir.D05G231900","turquoise"
"Gohir.D05G003800","blue"
"Gohir.D12G007700","grey"
"Gohir.D08G037200","brown"
"Gohir.D05G270900","blue"
"Gohir.A11G289700","turquoise"
"Gohir.A09G062100","turquoise"
"Gohir.D05G040300","turquoise"
"Gohir.D13G230500","blue"
"Gohir.A01G172100","brown"
"Gohir.D13G198900","blue"
"Gohir.D12G148800","brown"
"Gohir.A13G147200","turquoise"
"Gohir.D10G060600","blue"
"Gohir.A09G005700","blue"
"Gohir.A05G405100","blue"
"Gohir.D01G003900","blue"
"Gohir.A08G213100","turquoise"
"Gohir.D11G019500","blue"
"Gohir.A05G226200","turquoise"
"Gohir.D04G184700","blue"
"Gohir.A11G022200","turquoise"
"Gohir.D05G202200","turquoise"
"Gohir.A05G225200","brown"
"Gohir.A12G164000","turquoise"
"Gohir.A13G080700","turquoise"
"Gohir.D06G030700","turquoise"
"Gohir.A01G084200","turquoise"
"Gohir.A04G064500","blue"
"Gohir.D13G210300","yellow"
"Gohir.A05G292800","turquoise"
"Gohir.D11G152600","green"
"Gohir.D12G188500","turquoise"
"Gohir.A08G071300","turquoise"
"Gohir.A08G058600","brown"
"Gohir.A06G203700","brown"
"Gohir.D10G112900","brown"
"Gohir.D01G005700","turquoise"
"Gohir.D11G172500","brown"
"Gohir.A11G278100","blue"
"Gohir.D10G005200","blue"
"Gohir.A07G139700","blue"
"Gohir.D01G220500","blue"
"Gohir.A07G096900","turquoise"
"Gohir.A11G105600","blue"
"Gohir.D02G062400","blue"
"Gohir.A04G092500","blue"
"Gohir.A02G043800","turquoise"
"Gohir.A06G060800","turquoise"
"Gohir.D05G297700","blue"
"Gohir.D09G009800","blue"
"Gohir.A10G212900","blue"
"Gohir.A04G080500","blue"
"Gohir.D09G023300","blue"
"Gohir.D02G175800","blue"
"Gohir.A08G201200","brown"
"Gohir.D08G016000","turquoise"
"Gohir.A01G070100","turquoise"
"Gohir.A01G194900","turquoise"
"Gohir.D10G176000","grey"
"Gohir.A01G015300","turquoise"
"Gohir.D06G186200","turquoise"
"Gohir.A06G153700","turquoise"
"Gohir.D05G192100","turquoise"
"Gohir.A08G000117","blue"
"Gohir.D02G206966","turquoise"
"Gohir.D01G199701","blue"
"Gohir.A02G010903","brown"
"Gohir.D11G111100","blue"
"Gohir.D04G017600","turquoise"
"Gohir.A11G188400","turquoise"
"Gohir.A02G001900","turquoise"
"Gohir.A10G169900","turquoise"
"Gohir.A08G128300","turquoise"
"Gohir.A10G179000","blue"
"Gohir.D04G181050","turquoise"
"Gohir.D06G097200","turquoise"
"Gohir.A09G165600","brown"
"Gohir.D11G111200","blue"
"Gohir.A13G228600","blue"
"Gohir.D08G205300","turquoise"
"Gohir.D02G044966","turquoise"
"Gohir.A01G022100","blue"
"Gohir.D04G074900","turquoise"
"Gohir.A11G181300","blue"
"Gohir.A08G150000","turquoise"
"Gohir.D09G110400","blue"
"Gohir.A11G270500","turquoise"
"Gohir.A10G071150","blue"
"Gohir.A01G096300","blue"
"Gohir.A11G049200","blue"
"Gohir.D07G166000","blue"
"Gohir.D12G210600","turquoise"
"Gohir.D10G220900","blue"
"Gohir.D08G204100","blue"
"Gohir.D07G166400","brown"
"Gohir.D05G169400","blue"
"Gohir.A13G212950","yellow"
"Gohir.D08G220500","blue"
"Gohir.D13G233100","blue"
"Gohir.A06G006300","blue"
"Gohir.A10G057100","blue"
"Gohir.D08G045400","blue"
"Gohir.A06G127600","turquoise"
"Gohir.A07G112500","blue"
"Gohir.A09G131200","blue"
"Gohir.D11G240400","grey"
"Gohir.D03G030500","turquoise"
"Gohir.A01G106600","turquoise"
