"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","A68RootFlight","A68RootFlight1","A68RootFlight2","A68RootFlight3","A68RootGround","A68RootGround1","A68RootGround2","A68RootGround3","A68ShootFlight","A68ShootFlight1","A68ShootFlight2","A68ShootFlight3","A68ShootGround","A68ShootGround1","A68ShootGround2","A68ShootGround3","D130RootFlight","D130RootFlight1","D130RootFlight2","D130RootFlight3","D130RootGround","D130RootGround1","D130RootGround2","D130RootGround3","D130ShootFlight","D130ShootFlight1","D130ShootFlight2","D130ShootFlight3","D130ShootGround","D130ShootGround1","D130ShootGround2","D130ShootGround3","WTRootFlight","WTRootFlight1","WTRootFlight2","WTRootFlight3","WTRootGround","WTRootGround1","WTRootGround2","WTRootGround3","WTShootFlight","WTShootFlight1","WTShootFlight2","WTShootFlight3","WTShootGround","WTShootGround1","WTShootGround2","WTShootGround3"
"Down","GOHIR.D08G164000",-2.06723353696372,"6.54e-02","GOHIR.D08G164000","D08","protein_coding",6.16131756991636,4.49042205215503,6.10380306848433,5.31695485147874,6.56594240252135,6.52469726441448,5.69583471233586,6.49671972385936,5.65010276399173,5.16555345606268,5.84117675031243,5.59195075370521,6.78734605423292,6.0768053560241,6.92826185075075,7.25352323169535,5.37701779419585,6.91761460327638,5.05542558583214,5.38945709450751,6.41324460731147,6.33958445161247,6.50540148486441,5.22265663410992,4.71700250325401,6.86405524971984,4.80310635194626,5.11436850454308,7.29898502559489,6.73311939153156,6.43646153158977,7.50196476963557,6.72265224409592,7.98266690997624,7.92159126206979,7.18161160339141,5.94113885541596,5.81544544554385,6.57884460589549,6.50894251309503,7.48568804314184,7.3469083514737,7.63748175773704,6.85574232187685,6.27144179198808,6.56445234695935,8.33368734199511,7.94566329903683
"Down","GOHIR.D13G212500",-2.06564622295815,"5.59e-02","GOHIR.D13G212500","D13","protein_coding",5.89678360917422,6.13767941593678,6.23654784034524,5.91893325969984,5.40423296196147,5.04594111196906,6.01553186098058,5.71670445783413,3.82981585566674,4.61726447578746,2.85333812114155,3.38328617015939,4.91468806463822,5.80662298267641,4.36498043099906,5.87395407084181,6.52236476861885,6.83287109118571,6.15526342089655,6.4600307868556,5.69447946727299,5.71150635829831,6.09707707289596,6.67412869161905,4.16072032246105,4.90714147564758,4.15570879974551,3.86241479353459,4.40186101061161,4.60179011442949,5.30509700455505,4.76684274998331,6.63496807884018,7.91174391447339,8.70020021401611,8.29371579131475,5.99690263206304,5.52066041176296,5.96489222983364,6.12860812458655,5.55045297943151,4.26557717132499,6.25554920851043,4.54104622714516,4.57809319557654,4.77677710766706,6.07575323206711,6.34991420044261
"Down","GOHIR.D12G156600",-2.06035031693172,"3.64e-03","GOHIR.D12G156600","D12","protein_coding",7.48195889398621,6.76715538598484,7.41921265372818,7.16922340762133,8.41162592380697,8.36283004959726,8.11609052535574,8.42778976610656,6.67147928811707,6.18440735835781,6.83522439015419,7.44429680298241,8.87982083852169,8.48141245095453,8.10224969043862,7.73730165548952,7.24059141050987,7.14839719927808,7.38025642877398,7.189107381267,7.9344551047897,8.26044424988808,8.528748940822,7.4132587240811,6.25374529690562,7.00453131836351,6.22655948430292,6.09163595869954,7.80040950313797,8.14166825703619,7.8798867309575,8.55100658162416,8.12666025080517,8.47877593184456,9.41787174256853,8.86299812509535,7.72573878988499,7.8031939371827,8.00009938814127,8.49544145273727,7.70534809375432,8.22954148778126,8.879067303279,7.28457441872319,7.88056245361792,7.32301345568643,9.02059026341722,9.0428035778354
"Down","GOHIR.A06G074800",-2.05701376713984,"6.02e-02","GOHIR.A06G074800","A06","protein_coding",4.25780124709823,2.52591879587822,3.65088493973121,3.10846729055992,3.77877364790238,3.06698269184245,3.32498368011829,3.82718799709734,4.21010091339368,2.74918867522428,4.1590407925873,3.11641393489813,4.1459205542463,3.7650879305346,3.99816456401958,4.21644092042657,2.5850806608464,3.76517561944027,2.43382395600951,3.09919569972553,3.56388675827044,3.83246106159396,3.68610575371607,2.71004444581367,2.89015258554857,4.61541195575217,3.38416896739654,3.25854605488785,3.66818862450832,2.91719297654336,2.62284882894973,4.58516052951235,4.57848322925151,5.0074244534787,4.61546541778464,3.83739578864897,3.33280556271634,3.63968017634737,3.37532970231509,3.93678658087094,5.20594658512407,6.0091259863888,6.4174827170233,4.79953038793818,4.30300448076661,3.94526668269343,4.28209641626388,3.61305339928956
"Down","GOHIR.D05G224200",-2.04986207352988,"1.69e-02","GOHIR.D05G224200","D05","protein_coding",2.97756712585598,2.4604251662407,2.35830444085438,2.91033585815339,4.05035031707464,3.67539378709882,3.71239536267711,4.26134137589009,0.852434441914129,0.843616903576727,1.69503034738007,1.03805615438639,1.37629567179438,1.44327213194747,1.067796934495,1.12307937676168,3.27008889884971,3.07963625403859,3.16082193438009,2.66013113502448,3.67106780857741,3.95427706069694,4.13166388784524,3.24289262383348,0.918685908408916,1.02542504670023,1.08120559434772,1.57031628694138,1.14123523847249,2.02083394950946,1.7525345992476,2.08647296228069,3.77821403487338,3.32805272020583,3.72897994873517,3.35696186171229,2.95444477216076,3.0075459922755,3.61147653609592,3.81181040146311,2.07729597465122,0.970162434685276,2.39053504237761,1.103413720598,0.850074759402414,1.68575409254407,1.01177011822093,1.11466195892349
"Down","GOHIR.A08G022400",-2.04253646996309,"9.89e-02","GOHIR.A08G022400","A08","protein_coding",8.08871479221858,7.54440222433934,7.68148938598315,7.41965846719518,8.37273736613657,7.68109157600867,8.78583723467571,8.85249055123004,5.89493198830471,5.64573546124013,7.58926684656972,7.59461809056529,8.64036255649066,7.69085221601428,8.20256270417515,8.57948014435425,8.42861662923263,8.33111590854353,7.94759642399793,7.31866660201167,8.40992774288969,8.90654994519356,8.84003738704217,8.03720119403604,6.54791355432848,6.67560131431028,6.04879280673248,5.64881477571165,9.43823332246223,8.94180182897816,8.27700835129863,9.04812666104491,8.34738352535749,9.3198836407833,10.1717741872907,9.00767649332375,7.97897522849639,8.22610007951609,8.05690888200706,9.08435243842982,7.69867058161244,8.60579213334392,9.31151442281653,6.35961204076545,6.88605485294802,8.04608438635178,8.68200046343916,9.19776409570697
"Down","GOHIR.A05G260700",-2.03867888885984,"1.53e-02","GOHIR.A05G260700","A05","protein_coding",7.01255217690188,6.19357982811054,6.82314034636432,6.11313252240322,6.22760190944845,6.01758939602124,6.44073626741456,6.33467485390448,6.30397279896894,5.92584052202111,6.65800290040765,6.55592135224793,6.90931947110136,6.6742434322879,7.3037569548537,7.31829220902032,6.48551524245744,7.66007313177617,6.2000166509726,6.31638497629786,6.17228246818048,6.26303347469233,6.09515777260951,6.48980234547799,6.38073563102126,6.9946831206343,6.22928715130973,5.21047015976204,6.83827836978995,7.23088584043948,6.75445231399405,6.982016461723,7.1449688707258,8.8080497685083,9.45956412030192,8.89169248105717,5.58563144944066,6.31285959851511,6.27773043627987,6.65346912918143,6.90686661953778,7.65314189332396,7.63745991148551,5.76806935784675,6.50785649974411,6.88763445292756,7.09056322621368,7.47140173604177
"Down","GOHIR.D03G132800",-2.03614743653137,"3.10e-02","GOHIR.D03G132800","D03","protein_coding",8.22055341212357,7.09757597262386,8.00150221000538,7.49703145533908,7.36114611591561,7.07434422227821,7.30591080754245,7.30897831192289,7.60872525178387,6.09094819290203,6.93053272655654,6.91603778423384,7.55759643400156,7.23640617626953,7.42526031429855,8.3406387825984,7.24926073653575,8.86126522131721,7.23204285724241,7.27952586245243,7.10327862494867,7.16436927886064,6.96587702443114,7.46622006887799,6.75173692394638,7.9084047637982,5.9459106665153,6.41619875009092,7.41827837531249,7.33051340801864,7.66060606521754,8.1293665316381,8.42507221737086,10.0840445750783,9.92732177655478,9.52501452310974,6.37607195985273,7.60312637151819,7.24770007710737,7.7292229817097,8.0124883243873,8.72512765395937,9.27363356121367,8.37408656019491,7.0447304876011,7.24631400592994,8.39997867385116,8.71395924109078
"Down","GOHIR.D09G126950",-2.02917256626365,"3.00e-02","GOHIR.D09G126950","D09","protein_coding",5.31705637076767,4.00211612639151,5.15870096870784,4.82461935883949,4.20654170355532,3.99621443541716,4.18782487976356,3.97552907308947,4.58391618455048,3.6245013256904,3.57403507835158,3.77827117508852,3.87466037839045,4.1440287943535,4.29474202984198,4.94500637275097,4.48561659599336,6.10659547862026,3.936425350059,4.40383574335829,4.02859551337413,4.1758135721916,4.30929419372741,4.34631712182723,4.53530899540428,5.35063005239698,4.49925656057705,4.25030351734188,4.35409728565526,4.50134259268583,4.39801903331826,4.97534265610419,5.66301509850707,7.35362574459744,6.99964435934884,6.36683280476228,3.74573332057187,4.48572137018142,4.32763921454876,4.69103280433051,5.78171366700456,5.14702262500569,6.31408612746964,5.92624558610298,4.26460759734748,3.88483650980681,5.35204615861311,4.98483607806184
"Down","GOHIR.D05G262900",-2.0200937314383,"8.70e-03","GOHIR.D05G262900","D05","protein_coding",6.68182849687619,6.26124717515318,6.560309420823,6.26997379525484,5.96895120647109,6.04474266274816,6.39145206307931,6.44432946219828,6.6785949941366,6.43148942881126,6.88127659814013,6.52427376730592,7.42910162546982,6.99058396544821,7.57031519266274,7.69068503003375,6.63932941569107,7.14565960363614,6.23819873766194,6.50036410121241,6.1959459748302,6.57328669893385,6.2954396742365,6.2463228224161,6.49118880196611,7.22929085791766,6.56333932424023,5.79004428150554,7.57613078548144,7.46562343530811,7.12199906128444,7.42000399686896,7.06781135363229,8.30490803819861,9.49824969298175,8.98893625991924,5.27158424376859,6.31961000572462,6.07702340378757,6.79159938742581,7.07615104397591,7.94248766116174,7.83532591110071,6.59377176176265,7.02355918509555,7.18253428850843,7.72448275262722,8.02349578974185
"Down","GOHIR.D08G097500",-2.01904919877051,"5.93e-03","GOHIR.D08G097500","D08","protein_coding",7.62651358953889,6.95496630221428,7.48371137931601,7.02584526277882,7.23669969257944,6.7123870131785,7.16536816066547,7.14046346332042,7.25691306422738,6.76505729493784,6.77832963157763,7.24982512220316,8.51857483114029,7.89969334650685,8.34575459318465,8.66421382315516,7.06425829695018,8.14656913865881,6.95142922937277,7.01806043959848,7.01513087155006,7.3614631681384,7.18786839375504,6.78693472462956,7.15102878382193,8.06005986870916,6.20900242261816,6.28252605665651,8.98468423252051,8.30867208423856,8.83618901288834,8.6803707665279,7.71358748780671,9.1465217389686,9.20746743974484,8.84854028975905,6.4049453098382,7.18538315987576,7.25238644637007,7.41672351482666,8.76782121683064,8.71937076288025,9.43426224211476,8.33877617893608,7.8401965800395,8.10898972438395,8.93957137351371,9.33695792902408
"Down","GOHIR.A04G091900",-2.01691051771922,"2.69e-03","GOHIR.A04G091900","A04","protein_coding",7.57943968666488,6.81206736860848,7.36896782316128,6.91809733583878,6.73280636493327,6.52425553161311,6.66812290598456,6.53766505552698,5.81557574572181,5.81903126324469,5.34600035502791,5.3408597747165,6.98629752210445,7.19105766727985,5.85360543957529,6.01326790777531,6.94150177502177,7.98634405508668,6.71101980216843,6.7259526961789,6.63337904238803,6.80400763398355,6.72223791845024,6.75452886332803,5.69416075696934,6.34849141390376,5.24893425547502,5.50761133403898,6.42538493473995,6.91855834571442,6.17832315468765,6.92673299249817,7.5329915502067,9.20127170303248,9.55968812884371,9.18629775924606,6.23462779627536,6.66467654560748,6.69698534808667,6.82700322023559,7.42627408711004,6.60267859056818,7.13319851706444,6.55232853215264,6.88883438503287,6.7577985219462,6.4790730487197,7.08310219801496
"Down","GOHIR.D12G050000",-2.01682851039928,"9.30e-02","GOHIR.D12G050000","D12","protein_coding",4.80945764915319,2.79588080791274,4.52971003923733,3.2824676380435,3.19227243566897,2.99935290108502,3.47897543870343,3.02597803320365,3.63054458827595,3.20558640769329,3.24442456992343,3.73023921260029,4.26426694775102,3.58707447565942,3.52902734096782,4.61644025640278,3.49918495464816,5.29743369105711,3.27848464943647,3.79684330627991,2.78591488738993,2.83946836831125,2.81789022150432,3.78199304701417,3.58621985026244,4.51372630412377,3.39723855513819,3.27124811372045,3.51768512297333,3.96327953522332,3.60780858049066,3.56705218989874,4.7569726639683,6.48869168167758,5.35311454411631,5.39352183636407,2.70315929692453,3.34981571057025,3.44714652218214,2.99877402087955,3.89959607859288,4.44188669973557,5.39423398077092,4.50269929481013,3.08993501208483,4.06016035392402,4.35912094991643,4.37934462604842
"Down","GOHIR.D02G176200",-2.01354245954235,"7.71e-02","GOHIR.D02G176200","D02","protein_coding",6.65152871116098,5.00223018918074,5.52845954038526,5.38478422222691,4.69297669720979,4.41588158415333,5.00978137453197,4.29932859677287,5.20287959046417,4.0323884693426,5.27870208929107,4.33699065847422,5.41717951216028,5.29818521524421,5.0541850274136,5.47730430839464,4.84679365990063,6.65601632327651,4.92643945305155,5.31386856956449,4.4518203794524,4.87448368705775,4.76718929223152,4.70207005839575,4.48194424564222,5.64542827328944,3.61888210777938,3.52860258384353,4.06237146576068,4.68997472398046,4.74144630591387,5.62634517049298,6.61499589511634,8.00032955617816,7.8538401257675,7.15408525813515,4.09887987111643,5.21281129891719,4.99746003638266,4.67914732671399,7.29902259689591,6.4306242190736,6.82276844854157,6.53509901863263,4.71417653574691,4.54109104002174,6.2179332600139,6.35825195596394
"Down","GOHIR.D13G147000",-2.00926644781962,"5.08e-02","GOHIR.D13G147000","D13","protein_coding",4.13057053803973,3.80545307277535,4.42479442221899,4.47330273296631,4.4113787260664,3.99123521494451,4.32854710092755,4.90850620413127,4.14527093599947,1.70293106933103,3.62641799433912,3.34918405796843,3.61670141988874,3.97242028874154,2.74851465124021,3.94695968134825,4.71839239523379,4.92504412605526,4.61407292086102,4.94638984980775,4.51462248511282,4.49603205728831,4.66725355320602,4.67172362906077,3.39575881343884,3.14539019628163,3.03561659440629,1.98406684786542,2.52314962647101,3.66066906764524,2.87738528629174,3.60363205995997,4.80914470038603,6.00542829674246,6.23186596312386,5.33514469643881,2.8398689188384,4.17371295197595,4.38922993617401,4.80711636547527,3.08235355870648,4.72018397189991,3.59353277534805,3.29472739075496,2.98168301548859,2.44731133513931,3.45160681713994,3.5017298573774
"Down","GOHIR.A07G192400",-1.97636734054601,"4.36e-02","GOHIR.A07G192400","A07","protein_coding",5.1336930177411,4.39782136057953,4.36025887927681,4.62432901264197,5.15399200025122,4.57267324948579,4.91105795833815,5.5189254541108,3.53196732483706,2.43543421778887,3.34008625569171,3.69581474794354,3.57188532976537,3.67397273117326,2.8098773378904,3.57419567299479,4.84606327336688,4.99452673608994,4.70206406604586,4.76679792509729,4.94665686979408,5.50396464096599,5.26981899108043,4.02187928518298,3.16972925533244,3.53344371904409,2.03955139524185,1.67638546756851,3.20513804297373,3.9477308931477,2.20331034521567,3.92103214504327,5.33684483612649,6.41601426121481,5.76204161273757,4.93772082352701,4.06180123858812,4.64442640806512,4.65074744590262,4.96714098345554,5.00443286412601,3.88222783739041,4.18046494214572,2.8706780857253,2.67825975834885,3.11220708518419,2.71510028277288,3.37343658814198
"Down","GOHIR.D02G206800",-1.95983263424596,"3.00e-02","GOHIR.D02G206800","D02","protein_coding",5.6178516992696,5.40117739202217,5.13206956636596,5.28541857898329,5.25743742888682,5.05657527831229,6.15740379211762,5.44735835501016,2.61940410675414,3.17330991220469,2.27262377131347,3.55347508399965,3.89274815379392,4.35982836973843,3.23043136215242,3.33224124712159,5.52468288834017,5.89290120502446,5.82651872726367,5.53507938447778,6.13898154622226,5.57942238584153,5.03166036782781,5.15533421556905,2.72908957354437,3.35585863086792,3.46269185902136,4.02190547465205,3.3659623110391,3.39667879682187,3.73617717000222,4.06068917077469,5.90896647775828,6.3025125561001,7.41288478019971,6.29422560946374,5.02613462551597,5.38702824458763,5.40481326712019,5.38066131852576,3.45981400407465,2.51592243398713,4.07905369078558,4.30921972294933,3.02554347099973,2.26456823758243,3.50156873497988,4.3340036906548
"Down","GOHIR.D02G115600",-1.9557348361713,"9.22e-02","GOHIR.D02G115600","D02","protein_coding",6.99360543176257,6.71060215627099,6.84263447083495,6.68832960061325,6.30629079743411,5.92234353260208,6.50245583009419,6.434974445625,7.30601604808301,5.11152665509064,5.7883699895476,6.42024300514571,6.20447832686187,5.90120156053903,6.4502448285562,6.40129487887084,6.93526967413081,7.34157576248995,6.47457563687848,6.49133684885176,6.01494835570452,6.55861085705603,6.53823166156998,6.62881936630773,5.46581056004036,5.77322418459875,5.2065535627828,5.20558934963107,5.71539401333064,6.06709692927279,5.5192582197127,6.33868649166063,7.11615706676409,8.15693587649119,8.2834165097549,7.8196252986435,5.57150278894858,6.47590543447136,6.36636812399832,6.4791763353061,6.14311145691723,7.95563219476698,9.61105285193985,6.0808115000625,4.99416465935886,5.6040627880998,6.35788713116316,7.0640317743449
"Down","GOHIR.A03G017100",-1.95225003328638,"5.48e-02","GOHIR.A03G017100","A03","protein_coding",5.5612748900705,5.2908362165206,5.61876708178524,5.58315576675077,4.06953984210351,4.53418339564803,4.54955075240299,4.49855687479112,1.97304921038069,3.04980243444068,2.71765927617023,2.61246539019867,2.57153510700937,3.20721399770002,1.81923936317662,3.46973941343814,5.07006563833278,6.19963894740122,5.23609674460837,5.32497434017539,3.854064122169,4.52076143371677,4.45949781300999,5.08993134986563,1.630972621163,2.86063851316046,2.33145645271307,1.44485046660709,1.91249624576808,2.62790981707007,2.97858222976801,2.33959639252747,5.53490487630036,6.700109697356,7.34723228776774,7.21480195065865,4.21190206059178,4.36394350548175,4.61344982055984,4.27601423818274,2.99721984713562,2.75666290131925,3.94634058278853,2.36669402976563,1.54457594785037,1.84856523266598,2.22193509317612,3.03015818195365
"Down","GOHIR.A10G235400",-1.9512496272616,"5.07e-02","GOHIR.A10G235400","A10","protein_coding",6.57277875964246,5.20588415204326,6.30091929850327,6.12470181718989,5.74146914991505,4.96486593387758,5.17708207793829,5.51256260289676,5.4799684100862,5.57163007695453,6.51463013408674,5.50142971029308,6.27216237284997,5.84773722944793,7.3123811368787,7.05962038382638,5.81479956084479,7.44535805759802,5.71987492104627,5.9676166736226,5.54478964047826,5.62433052693686,5.73515730897454,5.33557851026935,6.59739835593159,7.51987418581292,6.29895432210513,4.88098229694629,7.40547643561894,6.84422421716955,6.53546831249234,7.23544814894297,7.10625430217004,8.51359615790223,7.79582755179974,7.12352368817771,4.69003321781672,6.00614624371326,5.66071981327109,5.72462252426199,7.23071355689811,7.90905232804641,7.54867585143681,7.31034158421084,5.86747930023002,7.03335412760104,7.07098990400313,7.18012051362749
"Down","GOHIR.D09G178300",-1.94588871322475,"2.29e-02","GOHIR.D09G178300","D09","protein_coding",3.77439929451987,2.71273803126683,2.69305454670353,3.27395199469983,4.56871421527714,4.18852462150071,4.18104311031439,3.58444552463289,2.49778096899503,2.24574669341983,3.33969028310955,3.2226317417031,2.89903456114279,3.5018848736301,2.87800141400823,3.6960801046405,3.85912259647562,3.74945603870629,3.86058933995374,4.03183117555662,4.18110535297265,4.21801930047062,4.33904927919261,3.23080966323147,2.36603567318426,3.49288206241855,2.63210474787292,2.13052402150817,2.73277197820085,2.57505182064017,3.61313606273876,3.61921386971142,4.39511641240276,4.6782728505502,4.43972099681305,4.31922166941157,3.43422319012003,3.7703368879302,3.87314374561555,4.41047350458824,5.37256656887783,3.50049269852478,4.0114891902891,4.09549003854947,3.45243472778176,2.29852416810046,3.80025071920369,4.20916456669828
"Down","GOHIR.D09G206400",-1.94290899778438,"5.80e-02","GOHIR.D09G206400","D09","protein_coding",6.78329600425203,6.45458680346154,6.64928850687992,6.25668877526059,5.81947245791686,6.41574541210022,5.69679359123144,5.93135709849739,5.472761041988,4.6315395445832,4.61669380001975,4.68295918935274,5.42932709071295,5.41075500064299,5.2233348004167,5.84250950049003,6.1650644804933,6.98474125861819,6.04572341359006,6.13651823174076,6.67513087685447,6.25500866283236,5.85208016266108,6.68431062428929,4.72794576309289,5.87475937614153,4.36160698878001,4.15622553096929,5.49345996474503,5.62998937966349,5.18492040777419,6.61813615678114,6.60731866935072,8.12963245971276,8.42430749990537,8.00445252595254,5.26534603926051,7.12829161478311,6.39545494213345,6.27085099660197,7.99982640059378,6.35188182913301,7.32045116908124,6.55044438040914,4.64503446846475,5.15556143854602,5.87123339812004,6.51894514255853
"Down","GOHIR.A02G057600",-1.9219440193909,"7.23e-02","GOHIR.A02G057600","A02","protein_coding",9.55641615116663,9.08141201975986,9.1845406417892,8.80144795819628,10.5613215938514,10.4121355632535,9.99727546299836,10.9984135920881,6.69499319796981,7.29852261241886,7.87682210580833,7.63859570793166,9.37747443572231,9.07323183430946,8.63060575170373,8.93819174187166,9.32853014813815,8.77138364524138,9.94350891378532,9.33319331784121,10.8701370395531,10.7751401876608,11.0549767016904,9.32289579802162,6.65970567420364,6.73789844909832,7.07592230585052,7.13496510260495,9.75013698305082,9.45724639692944,9.91770530149915,8.05137366483486,9.98969448890522,9.33744832881051,9.97637291859343,9.72694392391225,9.88900442707496,9.58541593180247,9.77913687544281,10.3297198241384,6.71426236031799,8.54812227933715,9.66142683767635,7.03172787860932,8.5130387288565,7.91324324058849,8.28818117000858,9.18882560880982
"Down","GOHIR.A02G144100",-1.917130727654,"9.19e-02","GOHIR.A02G144100","A02","protein_coding",4.88189147197802,3.64676660687231,4.87511460087093,4.7988880159379,4.30114298685471,4.01164310389437,3.9009836000961,4.56080119243289,4.05978685861437,2.75483981678135,3.8721853517509,2.84377381209092,4.33546091572391,4.27290139122305,3.52268488831934,5.16818486678337,4.52860267523601,4.8700747504026,3.99513693272323,3.85043044494201,4.11894908409811,4.00164493943786,4.49599180071924,4.97258230307567,3.72600539355818,4.30491102092993,2.9138034011446,3.416502738063,4.48341853209086,4.4266821214862,4.06153664010592,4.44086556128633,4.2362606619636,5.7930747393481,6.1091784521194,5.86599120308254,3.7475186640001,4.39589445031453,4.00503315523525,4.36064549913331,4.11118233963396,3.3333994802309,5.69578140176463,3.74772082463414,3.48018833460374,3.56810674332024,4.19605993727764,4.42391662606288
"Down","GOHIR.D05G239700",-1.90211092966982,"3.18e-02","GOHIR.D05G239700","D05","protein_coding",6.84538086391686,6.48867547068564,7.34309411986526,6.44925230347967,6.20736832479754,6.54115105268668,6.20970251352103,6.84236428877834,6.22501104629455,6.29509606108342,6.49981235435847,5.66782276360844,6.71298602905722,5.8938051904062,6.08449500317759,7.02265145061732,7.25060357057582,7.65283453769529,6.94823137041074,6.83856979328015,6.65022532889647,6.45974215368198,6.72081809985919,6.32481631360337,6.27913592800644,7.32302375475039,5.59225520652882,5.33909227426441,6.24822919911055,5.64746535177343,6.28043749243075,6.47387774808,6.69043448192908,8.5206759048188,8.57886277958557,8.23946771551306,6.62322667491311,6.32591142879732,6.12536777899363,6.24739399786422,8.34510883456364,7.05050566492105,6.71711551356089,6.13393809483509,5.77218522543492,5.88117578611958,6.73889929771233,6.54021839168689
"Down","GOHIR.D06G008000",-1.90077478567327,"1.36e-02","GOHIR.D06G008000","D06","protein_coding",6.92386917562736,5.59325113113256,6.62931674322093,6.07179403321308,6.47136228437756,6.37965534356931,5.80271009453778,6.09258542613888,6.30139782358991,5.67474799491038,5.95547656379732,5.67724254964919,6.68839701010614,6.66554899743288,6.31228841007422,6.44218010998429,5.84594840672096,7.38982934553154,5.79449203550962,5.79080832456415,6.16739864731742,6.05080071251972,6.51247609022939,6.02517026363589,6.03309549358027,6.63924995777605,4.87480111407219,5.40715878369012,7.01418886229317,6.37522275534832,6.71773164774701,6.17661315318161,7.04206597619284,8.27339145013978,7.66256925445215,7.73527974520904,6.3273622412625,6.15153996959865,6.42885464789558,6.55676157884911,8.58208754011538,7.34073662886962,7.92713748246608,7.72361983211338,6.43393467643064,6.45765233429047,6.63834071306228,7.50565483882913
"Down","GOHIR.D07G086100",-1.90069559258324,"2.41e-02","GOHIR.D07G086100","D07","protein_coding",6.9026020551952,6.0584011126014,6.84684556323196,6.82585368985739,5.98242628269835,5.66790608583418,5.86959367689079,6.32852270053254,6.04804048425253,4.93610625250966,5.52379402145021,5.48489842712711,5.44547189912009,6.03491849799675,6.04321822982462,6.20073159175069,6.73702626700057,7.29041296109152,5.98853695603085,6.76514113326463,6.04701344937485,6.53909760294927,6.07560886396989,5.93054143846019,5.09230259265515,6.73538218479593,5.09271003663267,4.9878625343365,6.2987371437767,5.66691660801232,4.92126281497983,6.45244479481699,7.32943145827696,8.39292653924788,8.19093830874718,7.77932080831719,4.96704469403903,6.39525929208199,6.06961810051798,6.22868348004625,7.21547291060625,7.68936291366831,7.92071665642339,7.11392872060475,5.76526231025061,5.40933843705047,6.75789127502595,6.67750046435809
"Down","GOHIR.D07G214800",-1.89672077302905,"9.53e-02","GOHIR.D07G214800","D07","protein_coding",4.70472952401259,3.56585289959355,4.2951864176763,3.75249038286964,5.23206582747868,4.7866666899502,5.50179221540449,5.04840114599288,5.28527115960059,6.12932816831447,5.77560706937648,4.89698963571318,6.45503735264565,5.5275689728287,5.23437980701915,6.35547372109131,3.70154271443135,5.29054435439777,3.75367826165547,3.92845431480834,4.66627867509407,5.27519923313173,5.29832482746833,3.78396579629234,5.44268860203976,5.96022585480636,6.04746009608109,5.40819699586189,4.6765825714969,6.18791856704115,5.72537249886936,5.32445871316892,5.48294448741182,6.59139272512968,6.14465800777412,6.02031494089727,4.07731631796456,4.27000864034071,5.10180272225176,5.55587270879831,6.6489679915462,5.59389856375386,7.08153900900547,7.23420830190209,6.57380144395307,6.14344341250128,6.9092548227084,7.02954597275275
"Down","GOHIR.D11G244600",-1.87906948098227,"1.36e-02","GOHIR.D11G244600","D11","protein_coding",4.65154194806302,4.04348248856236,4.50415433684572,4.55810107439888,4.53274301173136,4.045906966184,4.27509720499569,4.45797007136613,5.57581550004565,4.85306473052576,5.48582504540818,5.7657492034417,5.12951750932937,4.85977876149959,5.91706794840644,5.82653223442272,4.68551632796334,5.41266656482799,4.46830858867904,3.88665284988429,4.35028762129716,4.52006520752816,4.5691499237493,4.06284762252674,5.17498729589817,4.84394196494295,4.7055243360421,4.68323148900362,5.32433626386138,5.44170175190263,5.30930820578108,5.76820056701457,4.88181703432261,6.28389339781902,6.6413044586576,6.13706212886459,4.03393900917731,4.41519890353439,4.24234652981602,4.77020366929186,6.28380395957411,6.53516893241523,7.64810406878529,6.10269297289134,4.97863664305362,5.34627256364433,5.75498631792127,6.36583245301749
"Down","GOHIR.A01G019700",-1.87148658197187,"4.84e-02","GOHIR.A01G019700","A01","protein_coding",4.81924725929012,4.10142386214608,4.54384361996486,4.35942115333488,4.17473649346465,4.50994273522094,4.34995948527329,4.85877416062132,3.56310289648646,3.54504997553717,3.66267530633962,2.62777694204658,4.45573299072633,4.61541073068727,4.61309048701996,4.42769474929119,4.48806211444211,4.83403977626081,4.23704619276297,4.56694082052047,4.66670445697208,4.86825756250798,4.58347713590585,3.89529520672832,3.15496119983757,4.81083257479092,3.2521497750855,2.71206867464689,4.46779972450097,4.86034187990228,4.32155791113138,4.58533777823846,5.03906151440517,5.61082789238889,5.85546443537448,5.05053861529861,3.99172401118974,4.51098544423366,4.18539446922014,4.69283331215492,4.75549490655873,5.57175913370216,6.11388816762523,4.54933765691151,3.44758173435235,4.05647463116292,5.4046039611348,5.87911491650893
