gene,program
Gohir.D09G066700,5
Gohir.D03G069705,2
Gohir.A11G224222,10
Gohir.D13G186000,1
Gohir.D08G218700,6
Gohir.A09G128500,1
Gohir.A07G079800,10
Gohir.D10G129966,6
Gohir.D09G089000,0
Gohir.D12G228800,2
Gohir.D13G217800,10
Gohir.A10G014300,6
Gohir.D01G163700,4
Gohir.D03G064100,7
Gohir.D11G109100,1
Gohir.D01G030200,7
Gohir.A09G201900,9
Gohir.A05G096700,3
Gohir.A10G040400,10
Gohir.A13G042200,7
Gohir.A04G061885,10
Gohir.D04G084300,1
Gohir.A09G000074,0
Gohir.D06G008100,5
Gohir.A09G225900,10
Gohir.D11G303000,0
Gohir.A09G029600,1
Gohir.A06G021400,5
Gohir.D02G032300,10
Gohir.A05G348800,6
Gohir.A01G192800,10
Gohir.D05G059100,0
Gohir.A11G056000,4
Gohir.A13G006100,2
Gohir.D08G190800,10
Gohir.A07G006100,10
Gohir.A09G047200,6
Gohir.A05G067800,10
Gohir.D05G239500,5
Gohir.A11G101800,7
Gohir.D11G028300,1
Gohir.D02G134400,0
Gohir.D08G192700,7
Gohir.A11G170100,6
Gohir.D05G098200,9
Gohir.A02G100300,6
Gohir.D01G070100,0
Gohir.A12G175700,6
Gohir.A12G267000,2
Gohir.D13G040400,1
Gohir.D06G066700,8
Gohir.A05G335500,3
Gohir.D09G097500,10
Gohir.A07G216500,6
Gohir.A13G167800,8
Gohir.A07G084100,6
Gohir.D01G068200,10
Gohir.A09G221400,0
Gohir.D08G208100,1
Gohir.D03G148500,10
Gohir.D08G010700,5
Gohir.D01G162000,10
Gohir.A03G130500,6
Gohir.A01G196700,1
Gohir.D11G200300,5
Gohir.D12G003700,6
Gohir.A05G107300,11
Gohir.D13G085400,1
Gohir.A08G108800,10
Gohir.D13G006800,7
Gohir.A11G196400,9
Gohir.A01G110900,0
Gohir.D03G172800,10
Gohir.A04G065200,10
Gohir.D01G163300,6
Gohir.D07G070100,5
Gohir.A11G309700,6
Gohir.A05G075100,6
Gohir.D05G049000,0
Gohir.A11G085800,10
Gohir.D10G218700,1
Gohir.A10G109400,10
Gohir.D05G214500,0
Gohir.D05G238500,1
Gohir.A12G013900,0
Gohir.D03G098500,0
Gohir.D13G035200,1
Gohir.A11G115900,5
Gohir.D13G053500,0
Gohir.D13G057200,6
Gohir.D10G239700,7
Gohir.D12G010200,1
Gohir.D01G009600,0
Gohir.A03G038700,6
Gohir.D02G181300,6
Gohir.D13G114200,11
Gohir.A07G223100,1
Gohir.A13G020400,9
Gohir.D11G232200,5
Gohir.A06G028833,6
Gohir.A10G054600,11
Gohir.D13G044350,1
Gohir.A03G035400,11
Gohir.D04G144100,10
Gohir.D10G063200,7
Gohir.D05G032200,2
Gohir.A13G006800,1
Gohir.A05G317700,1
Gohir.A07G030200,11
Gohir.D07G135401,10
Gohir.A08G176400,4
Gohir.D11G050700,4
Gohir.A08G089700,9
Gohir.D11G205300,3
Gohir.D12G159900,6
Gohir.D12G204100,9
Gohir.D07G195520,7
Gohir.D05G079500,6
Gohir.A05G024900,1
Gohir.D09G074100,1
Gohir.D06G050500,1
Gohir.A07G069000,0
Gohir.D05G059800,6
Gohir.D12G121100,10
Gohir.D05G356866,0
Gohir.A12G092700,6
Gohir.D01G023541,9
Gohir.A05G195700,1
Gohir.D11G076500,7
Gohir.D02G192700,2
Gohir.D10G205700,6
Gohir.A09G141100,10
Gohir.D10G174000,6
Gohir.A10G207800,9
Gohir.D06G152400,7
Gohir.D05G143900,1
Gohir.A02G131700,4
Gohir.A13G167000,5
Gohir.D02G171650,10
Gohir.D11G210500,1
Gohir.D10G198500,1
Gohir.A10G093200,4
Gohir.D01G069200,9
Gohir.A12G101400,1
Gohir.D06G184500,8
Gohir.A13G177900,1
Gohir.D13G206800,0
Gohir.D10G157800,10
Gohir.D12G116600,6
Gohir.A12G065100,5
Gohir.A01G071800,6
Gohir.D07G129500,1
Gohir.A09G115800,1
Gohir.D07G236000,1
Gohir.D12G226200,7
Gohir.D06G015500,10
Gohir.A13G072600,10
Gohir.D04G074000,10
Gohir.D05G134200,5
Gohir.A13G180500,10
Gohir.A03G209800,6
Gohir.A11G099300,9
Gohir.A13G190400,4
Gohir.D13G153100,7
Gohir.D13G006900,10
Gohir.A05G037400,6
Gohir.A11G159500,10
Gohir.D07G026000,7
Gohir.A05G110600,10
Gohir.D05G013300,10
Gohir.A11G046700,9
Gohir.D11G235900,10
Gohir.D11G119700,9
Gohir.D11G126700,6
Gohir.A05G074600,7
Gohir.D05G364600,11
Gohir.A06G071900,10
Gohir.A05G264025,6
Gohir.D10G041900,1
Gohir.A01G192250,8
Gohir.D13G183600,1
Gohir.D01G104800,5
Gohir.D11G180900,5
Gohir.A07G078300,10
Gohir.A05G135400,9
Gohir.D13G003900,6
Gohir.A07G027500,10
Gohir.A09G052000,7
Gohir.D08G236200,1
Gohir.D07G235300,0
Gohir.D06G100300,10
Gohir.D11G156300,10
Gohir.A05G383400,0
Gohir.D01G129500,0
Gohir.A05G189000,1
Gohir.D12G238200,5
Gohir.A03G046900,0
Gohir.D11G019600,10
Gohir.D07G135800,6
Gohir.A02G150400,6
Gohir.D01G165300,7
Gohir.D11G287000,10
Gohir.A06G150500,10
Gohir.A12G267200,4
Gohir.D11G074300,2
Gohir.A01G181400,0
Gohir.D10G032100,1
Gohir.D09G150600,10
Gohir.D13G196330,10
Gohir.D12G196500,7
Gohir.A02G076900,1
Gohir.D12G083700,5
Gohir.A04G035600,10
Gohir.A09G157800,10
Gohir.D04G072200,6
Gohir.A11G215400,5
Gohir.D05G274100,6
Gohir.D02G123600,1
Gohir.A05G013100,5
Gohir.D05G001000,9
Gohir.D11G272300,10
Gohir.A12G050400,1
Gohir.D07G022500,7
Gohir.D02G005200,1
Gohir.A13G033700,7
Gohir.A01G019000,5
Gohir.D05G147765,1
Gohir.A03G057700,9
Gohir.D12G167000,0
Gohir.D09G024100,1
Gohir.A12G261932,10
Gohir.A05G140200,6
Gohir.A03G147900,6
Gohir.A11G284200,4
Gohir.D10G054700,6
Gohir.A12G246400,0
Gohir.D11G344500,6
Gohir.D06G056200,6
Gohir.D13G210400,6
Gohir.D11G323700,5
Gohir.A08G184200,5
Gohir.A02G106700,7
Gohir.A03G093100,7
Gohir.D02G185200,10
Gohir.D07G167100,4
Gohir.D01G004550,0
Gohir.D01G056600,7
Gohir.D09G108900,7
Gohir.A03G049300,6
Gohir.D05G170100,6
Gohir.D04G066600,6
Gohir.A04G032700,10
Gohir.D05G087800,5
Gohir.D11G347800,4
Gohir.D12G257600,5
Gohir.D11G224000,3
Gohir.A09G135000,2
Gohir.A11G044700,1
Gohir.A01G104400,7
Gohir.D11G120600,9
Gohir.D05G120700,1
Gohir.D04G086400,10
Gohir.A09G110000,1
Gohir.A12G117600,1
Gohir.A12G175800,6
Gohir.D04G148700,6
Gohir.A09G108200,9
Gohir.A05G185500,6
Gohir.A08G165500,5
Gohir.A08G091900,1
Gohir.A11G193200,5
Gohir.D04G170800,1
Gohir.A04G074500,9
Gohir.D05G074100,6
Gohir.A07G231300,2
Gohir.D05G331000,1
Gohir.D06G209100,4
Gohir.D01G042734,6
Gohir.A07G190600,9
Gohir.A01G135200,6
Gohir.D05G137400,9
Gohir.D10G066500,5
Gohir.A05G261900,10
Gohir.D12G194700,7
Gohir.A07G179300,7
Gohir.D05G119100,1
Gohir.D03G118100,4
Gohir.D13G139800,5
Gohir.A05G005600,11
Gohir.A08G071500,5
Gohir.A10G189300,1
Gohir.D13G090200,7
Gohir.D05G213100,9
Gohir.D11G311300,5
Gohir.A08G103100,2
Gohir.D07G049600,10
Gohir.D08G051800,0
Gohir.A01G189600,9
Gohir.D05G110100,6
Gohir.A05G078200,5
Gohir.D05G210100,1
Gohir.A03G032600,4
Gohir.A13G118500,4
Gohir.D08G092866,6
Gohir.D12G192900,6
Gohir.D08G097800,6
Gohir.A10G057800,6
Gohir.D09G004100,7
Gohir.D03G155400,1
Gohir.A01G070900,11
Gohir.D12G009800,6
Gohir.D05G260600,0
Gohir.A13G030900,0
Gohir.D08G179832,7
Gohir.D05G363600,1
Gohir.D10G036000,4
Gohir.D05G170300,4
Gohir.A06G176900,6
Gohir.A12G035100,9
Gohir.A06G182000,1
Gohir.D02G051700,5
Gohir.D13G186100,5
Gohir.D09G146700,7
Gohir.D05G288400,1
Gohir.D11G275200,10
Gohir.A01G137500,10
Gohir.D04G101700,1
Gohir.A07G150800,9
Gohir.A06G197300,10
Gohir.A01G186800,10
Gohir.A07G130900,7
Gohir.D13G021000,9
Gohir.A13G095400,4
Gohir.A07G022261,6
Gohir.D05G170600,5
Gohir.A05G389000,1
Gohir.A08G019000,1
Gohir.D11G341400,1
Gohir.A05G316000,9
Gohir.A05G078300,1
Gohir.A09G153132,0
Gohir.D08G188832,0
Gohir.D08G247950,10
Gohir.A09G151700,4
Gohir.D07G011000,7
Gohir.D03G053400,3
Gohir.D05G195700,9
Gohir.A12G101600,10
Gohir.D12G044900,6
Gohir.D01G059600,10
Gohir.D10G090166,9
Gohir.D12G100900,3
Gohir.D13G142700,10
Gohir.A05G331600,10
Gohir.D11G142800,3
Gohir.A05G198000,6
Gohir.D12G139600,2
Gohir.D09G148100,0
Gohir.D10G060400,10
Gohir.A02G068203,7
Gohir.D02G063400,4
Gohir.D05G283802,5
Gohir.D07G047900,0
Gohir.D09G240200,1
Gohir.A08G093100,1
Gohir.A08G033400,0
Gohir.D09G234600,1
Gohir.A10G167900,6
Gohir.D09G046400,6
Gohir.A05G306400,1
Gohir.D01G196900,7
Gohir.A09G044000,5
Gohir.A07G169300,9
Gohir.A07G027000,1
Gohir.D10G235200,2
Gohir.D04G087200,7
Gohir.D03G146100,10
Gohir.A12G103000,9
Gohir.D06G040500,2
Gohir.A06G126700,6
Gohir.D11G142100,9
Gohir.A10G232700,6
Gohir.A07G230700,2
Gohir.D08G247000,10
Gohir.A08G061600,7
Gohir.A02G111200,10
Gohir.D02G133000,6
Gohir.D07G203800,9
Gohir.A08G235000,3
Gohir.D10G214200,1
Gohir.D12G108400,11
Gohir.D12G152800,0
Gohir.A09G191400,6
Gohir.D09G122700,1
Gohir.A05G305300,0
Gohir.A03G028100,1
Gohir.A04G101800,0
Gohir.A11G327600,4
Gohir.A06G099400,6
Gohir.D05G050600,10
Gohir.A13G100200,7
Gohir.A01G024600,1
Gohir.A05G332400,1
Gohir.D13G152264,10
Gohir.A11G168700,5
Gohir.D11G318800,10
Gohir.A13G218900,1
Gohir.D01G199000,9
Gohir.D05G023200,9
Gohir.D08G227300,0
Gohir.A03G071000,4
Gohir.A01G143900,10
Gohir.A07G127200,2
Gohir.A02G031800,10
Gohir.D11G071200,10
Gohir.D05G175100,6
Gohir.D03G139700,11
Gohir.D13G225900,1
Gohir.A10G205800,9
Gohir.D12G067000,6
Gohir.D09G072500,0
Gohir.A02G170200,0
Gohir.D08G012000,5
Gohir.A09G031400,7
Gohir.D01G150500,0
Gohir.D10G252200,6
Gohir.A06G101400,11
Gohir.D03G026700,6
Gohir.D07G016800,10
Gohir.D07G132100,7
Gohir.D12G177000,7
Gohir.D13G203400,10
Gohir.A12G201300,11
Gohir.A07G198000,4
Gohir.D13G083900,6
Gohir.D04G053700,1
Gohir.A05G160800,10
Gohir.A03G010500,6
Gohir.D09G105800,5
Gohir.A12G157000,6
Gohir.A08G180300,6
Gohir.A05G000700,4
Gohir.D09G027800,0
Gohir.A05G145300,1
Gohir.D10G169300,0
Gohir.D05G119900,1
Gohir.D10G102400,1
Gohir.D05G282500,6
Gohir.A10G154000,1
Gohir.A01G151436,7
Gohir.D06G142100,6
Gohir.D08G150300,7
Gohir.A13G135300,5
Gohir.A02G040500,5
Gohir.A05G142500,1
Gohir.D13G087100,9
Gohir.A09G239300,1
Gohir.D11G276600,7
Gohir.D05G321600,1
Gohir.A05G225100,3
Gohir.A06G051400,1
Gohir.D01G137751,10
Gohir.D07G191400,6
Gohir.D11G295266,1
Gohir.A04G028000,6
Gohir.D09G157000,6
Gohir.D06G128300,7
Gohir.A05G219500,5
Gohir.A06G165700,0
Gohir.A05G034100,1
Gohir.A08G137300,4
Gohir.D06G106700,1
Gohir.A12G091600,10
Gohir.A12G237900,10
Gohir.A06G029800,1
Gohir.A12G250000,10
Gohir.A12G128700,10
Gohir.A01G172100,4
Gohir.A09G020100,1
Gohir.A03G149900,0
Gohir.D11G084100,7
Gohir.A06G161100,4
Gohir.D08G032800,2
Gohir.D07G006500,7
Gohir.D05G266000,8
Gohir.A03G050300,5
Gohir.D08G222000,7
Gohir.D02G164700,7
Gohir.D03G035600,6
Gohir.A05G106300,7
Gohir.D07G231366,6
Gohir.D05G174200,3
Gohir.D04G038800,8
Gohir.D10G204100,10
Gohir.A08G092300,4
Gohir.A03G114700,0
Gohir.D08G067700,2
Gohir.A04G097300,4
Gohir.D06G024300,6
Gohir.D08G253600,10
Gohir.A08G233200,10
Gohir.D08G217200,11
Gohir.A05G082500,5
Gohir.A03G184100,2
Gohir.A02G018400,0
Gohir.D06G126500,2
Gohir.D02G216100,9
Gohir.D01G213100,1
Gohir.A05G327500,5
Gohir.D01G078400,9
Gohir.A12G048100,2
Gohir.A05G246700,2
Gohir.D10G254400,4
Gohir.D11G216300,5
Gohir.A06G174800,0
Gohir.A08G172400,10
Gohir.D03G164800,3
Gohir.A10G041100,6
Gohir.D08G056300,4
Gohir.D13G223600,7
Gohir.A11G189200,9
Gohir.A05G275050,6
Gohir.A12G072700,7
Gohir.A11G227700,6
Gohir.A05G086600,6
Gohir.D09G150050,1
Gohir.A07G041100,1
Gohir.D13G207500,4
Gohir.A07G200700,10
Gohir.D06G159000,6
Gohir.D11G134600,6
Gohir.A10G153300,1
Gohir.D01G037500,6
Gohir.D05G284700,1
Gohir.A07G037600,4
Gohir.A13G030800,10
Gohir.D01G197500,1
Gohir.D10G144300,3
Gohir.A05G334000,6
Gohir.D03G129500,11
Gohir.A04G138400,9
Gohir.D04G083800,7
Gohir.A10G044000,0
Gohir.D03G100000,1
Gohir.D13G146000,0
Gohir.A10G065000,5
Gohir.D05G347800,10
Gohir.A11G135800,9
Gohir.A11G212700,1
Gohir.A05G319700,10
Gohir.A01G042800,6
Gohir.A06G208500,2
Gohir.A02G049200,10
Gohir.D04G020900,6
Gohir.D07G224100,1
Gohir.D10G212100,10
Gohir.D03G150800,6
Gohir.A03G102500,0
Gohir.A13G155600,9
Gohir.A08G038600,9
Gohir.D01G210700,6
Gohir.A08G022400,4
Gohir.D06G006400,3
Gohir.D11G042500,1
Gohir.D13G196365,6
Gohir.A08G233400,10
Gohir.D11G017700,2
Gohir.A01G203600,2
Gohir.A09G028700,6
Gohir.D11G072100,0
Gohir.A02G172600,10
Gohir.D06G018700,1
Gohir.D01G079500,10
Gohir.D07G109300,5
Gohir.D12G179800,0
Gohir.A12G211800,10
Gohir.D13G149300,1
Gohir.A12G076000,5
Gohir.D05G208700,10
Gohir.A08G004500,6
Gohir.D02G231500,5
Gohir.D07G019800,10
Gohir.D03G136000,9
Gohir.D03G025600,5
Gohir.A01G093900,9
Gohir.D06G083200,0
Gohir.A10G072000,5
Gohir.A04G080500,9
Gohir.A09G097700,10
Gohir.A01G073900,1
Gohir.A06G204700,2
Gohir.D07G019700,10
Gohir.D13G225200,4
Gohir.A11G292500,8
Gohir.A11G101300,7
Gohir.A09G173000,0
Gohir.A05G139000,2
Gohir.D07G229800,1
Gohir.D06G193500,9
Gohir.A05G237400,5
Gohir.D02G076900,2
Gohir.A13G211500,6
Gohir.A12G271200,10
Gohir.A01G095300,10
Gohir.A10G233900,4
Gohir.D03G041200,9
Gohir.A07G101600,10
Gohir.D09G030800,2
Gohir.D08G205900,5
Gohir.A05G204000,10
Gohir.A05G289500,9
Gohir.D10G177000,6
Gohir.A13G094300,10
Gohir.A05G048300,1
Gohir.D02G134500,6
Gohir.A12G240000,0
Gohir.A10G231175,10
Gohir.A13G103800,10
Gohir.A11G003201,9
Gohir.A08G215900,6
Gohir.A03G170200,1
Gohir.A09G165400,7
Gohir.D07G093700,9
Gohir.A11G002500,10
Gohir.A03G098800,6
Gohir.A10G154300,7
Gohir.D11G198900,6
Gohir.A07G133600,0
Gohir.D10G128100,7
Gohir.D02G037300,9
Gohir.A05G378100,10
Gohir.D08G106600,6
Gohir.D04G086200,6
Gohir.D02G108900,5
Gohir.A11G245200,9
Gohir.A03G130900,11
Gohir.A02G056300,10
Gohir.D08G202200,7
Gohir.D08G121900,3
Gohir.D10G243400,6
Gohir.D09G147400,4
Gohir.A03G145001,0
Gohir.A06G182900,11
Gohir.A07G021800,5
Gohir.D07G145700,5
Gohir.A03G212800,5
Gohir.D10G055200,1
Gohir.A12G135600,11
Gohir.D09G064100,4
Gohir.D13G108800,6
Gohir.D06G122200,10
Gohir.D11G141400,9
Gohir.A02G170700,5
Gohir.D05G062300,0
Gohir.D08G163800,10
Gohir.D09G183400,6
Gohir.A02G015700,1
Gohir.D10G228200,7
Gohir.A10G221300,6
Gohir.D08G184200,5
Gohir.A10G047611,5
Gohir.A06G022800,6
Gohir.D05G159300,6
Gohir.D07G082000,11
Gohir.A03G190800,5
Gohir.A07G065600,5
Gohir.A06G187400,4
Gohir.D02G058200,6
Gohir.A05G366900,11
Gohir.D08G137300,0
Gohir.D05G388600,5
Gohir.A06G021600,7
Gohir.A06G113300,0
Gohir.A08G204400,2
Gohir.D05G237901,6
Gohir.D08G033600,6
Gohir.D09G173000,0
Gohir.A08G139400,9
Gohir.A12G178000,0
Gohir.D11G065400,9
Gohir.D10G056200,1
Gohir.A09G211625,1
Gohir.A10G218600,7
Gohir.A04G009400,9
Gohir.D09G174700,7
Gohir.A09G220132,2
Gohir.D04G076200,6
Gohir.A01G185000,2
Gohir.D06G019400,0
Gohir.D10G203500,9
Gohir.A12G097800,10
Gohir.A01G225500,7
Gohir.A13G067700,6
Gohir.D05G299900,10
Gohir.A12G030500,9
Gohir.D08G202700,5
Gohir.A12G236900,7
Gohir.D11G090400,11
Gohir.D04G154500,3
Gohir.D12G240700,10
Gohir.D04G092400,10
Gohir.D05G119800,10
Gohir.D05G242500,6
Gohir.A04G120300,9
Gohir.D11G162000,10
Gohir.D10G053500,0
Gohir.D11G120300,4
Gohir.D12G213500,6
Gohir.D05G036200,2
Gohir.A11G200248,7
Gohir.A10G017800,1
Gohir.A09G189400,1
Gohir.D03G006300,4
Gohir.D05G345100,7
Gohir.D09G054200,5
Gohir.D08G072900,10
Gohir.A03G168400,10
Gohir.D13G106400,7
Gohir.A11G067300,7
Gohir.A12G004000,6
Gohir.A08G104000,5
Gohir.D09G042800,7
Gohir.A11G175300,10
Gohir.A01G207700,9
Gohir.A11G184900,7
Gohir.A05G327400,7
Gohir.D05G173500,10
Gohir.A11G271400,0
Gohir.A05G049700,4
Gohir.A09G067100,5
Gohir.D08G135800,1
Gohir.D03G024700,4
Gohir.D08G154600,1
Gohir.D02G233700,1
Gohir.D03G166600,11
Gohir.A05G167900,0
Gohir.D11G252700,6
Gohir.A01G031951,0
Gohir.A07G194400,5
Gohir.A08G167900,6
Gohir.D05G247500,10
Gohir.A12G148826,0
Gohir.D11G077200,7
Gohir.D02G175800,9
Gohir.A13G180200,6
Gohir.D13G128100,1
Gohir.A09G226000,10
Gohir.D08G090000,5
Gohir.A03G115200,6
Gohir.A11G276000,10
Gohir.A04G107500,1
Gohir.D01G082600,6
Gohir.A11G295500,1
Gohir.D08G071000,11
Gohir.D04G101600,1
Gohir.D07G188000,6
Gohir.A02G077800,10
Gohir.A09G008400,7
Gohir.A03G043600,1
Gohir.A13G063000,9
Gohir.D11G090500,10
Gohir.D10G107300,1
Gohir.D02G056700,6
Gohir.A13G008100,5
Gohir.A12G144200,2
Gohir.D11G154000,6
Gohir.A10G232601,1
Gohir.A02G068700,6
Gohir.D04G085000,9
Gohir.D11G313900,10
Gohir.D12G174000,6
Gohir.D02G230800,1
Gohir.A02G147400,2
Gohir.A01G170500,6
Gohir.A03G059100,5
Gohir.D08G116900,1
Gohir.A07G067800,10
Gohir.A13G172400,10
Gohir.D06G125400,1
Gohir.D06G151100,2
Gohir.A03G041900,6
Gohir.1Z049492,7
Gohir.D08G182900,6
Gohir.D02G140000,6
Gohir.D11G043000,9
Gohir.D09G160900,10
Gohir.D13G159400,10
Gohir.A05G153700,5
Gohir.A12G220200,7
Gohir.D02G193600,10
Gohir.A05G149600,5
Gohir.A03G060000,11
Gohir.A07G190300,6
Gohir.A04G109000,10
Gohir.D12G232600,0
Gohir.D12G089900,9
Gohir.D13G085500,6
Gohir.A06G153200,4
Gohir.D06G032500,1
Gohir.D08G260400,1
Gohir.A04G078500,0
Gohir.A02G162600,0
Gohir.A08G204000,10
Gohir.D11G215400,7
Gohir.A02G065600,11
Gohir.D05G231200,1
Gohir.A06G091000,9
Gohir.A05G031400,3
Gohir.A09G230100,10
Gohir.D13G225300,10
Gohir.A13G227700,5
Gohir.D01G024000,5
Gohir.D05G280000,7
Gohir.A01G156300,5
Gohir.D01G102268,7
Gohir.D09G026000,9
Gohir.A02G156000,6
Gohir.A08G201500,6
Gohir.A02G063100,6
Gohir.D07G057200,10
Gohir.A10G164700,5
Gohir.A08G109100,11
Gohir.A11G046800,9
Gohir.D11G291900,10
Gohir.D05G104600,7
Gohir.A03G039900,5
Gohir.D10G102300,1
Gohir.D10G146600,1
Gohir.D09G080800,0
Gohir.D01G165700,5
Gohir.A09G218900,0
Gohir.A11G284400,4
Gohir.D12G167400,6
Gohir.D12G131700,5
Gohir.D12G110600,6
Gohir.D10G194600,2
Gohir.A07G022116,7
Gohir.D13G044200,11
Gohir.A11G294400,8
Gohir.A13G098800,10
Gohir.A06G133100,6
Gohir.D12G198700,0
Gohir.D05G155340,10
Gohir.D02G113200,1
Gohir.D11G286400,0
Gohir.A13G042800,1
Gohir.A01G152000,10
Gohir.A04G107900,6
Gohir.A05G313100,1
Gohir.A08G219400,6
Gohir.D01G195500,10
Gohir.A11G327400,4
Gohir.A10G063900,3
Gohir.A02G064700,6
Gohir.D09G181500,9
Gohir.D05G356900,11
Gohir.D13G196355,4
Gohir.D08G085100,7
Gohir.A11G321700,0
Gohir.A09G187700,0
Gohir.A13G060700,0
Gohir.A03G115776,10
Gohir.A07G163609,10
Gohir.D11G092300,7
Gohir.A11G325900,10
Gohir.D08G091100,10
Gohir.A02G101600,9
Gohir.A01G177600,6
Gohir.D12G011800,10
Gohir.A12G265500,7
Gohir.D11G312800,6
Gohir.D07G194200,6
Gohir.A11G148700,9
Gohir.D10G074300,9
Gohir.D09G121700,4
Gohir.D02G024600,6
Gohir.D11G165600,10
Gohir.A05G086033,7
Gohir.A02G158000,2
Gohir.D12G243400,1
Gohir.D05G311700,1
Gohir.D13G141700,10
Gohir.A10G194800,6
Gohir.A05G196400,6
Gohir.A08G095100,6
Gohir.D02G192600,6
Gohir.A06G042000,4
Gohir.A07G021875,11
Gohir.A12G007900,1
Gohir.D09G227172,10
Gohir.D08G047100,11
Gohir.D12G035300,6
Gohir.A09G097600,11
Gohir.D09G068500,0
Gohir.D05G095800,9
Gohir.A05G122600,6
Gohir.A11G109701,0
Gohir.D06G217400,1
Gohir.A05G320800,6
Gohir.D06G142000,9
Gohir.A11G231000,9
Gohir.D11G168000,6
Gohir.A11G010800,5
Gohir.D09G052930,10
Gohir.A05G193700,7
Gohir.D01G197100,9
Gohir.A07G201200,1
Gohir.D01G191900,6
Gohir.A10G203300,10
Gohir.A12G119866,10
Gohir.A09G055300,5
Gohir.A09G142300,10
Gohir.D05G158700,10
Gohir.D09G138500,5
Gohir.A03G121076,8
Gohir.A05G254500,5
Gohir.D06G111900,0
Gohir.D04G175700,7
Gohir.A05G403200,9
Gohir.D10G216500,7
Gohir.D13G016100,11
Gohir.D08G017100,11
Gohir.D03G177532,1
Gohir.A09G110920,0
Gohir.D05G143100,2
Gohir.A12G101900,6
Gohir.D09G184600,1
Gohir.A08G141100,10
Gohir.D09G242200,10
Gohir.A03G151500,2
Gohir.A03G078600,0
Gohir.D02G098300,7
Gohir.A13G145500,9
Gohir.D07G197100,0
Gohir.D05G101200,3
Gohir.A05G346400,10
Gohir.A04G001800,5
Gohir.D10G215900,9
Gohir.A06G178800,1
Gohir.D04G048400,0
Gohir.A02G006600,1
Gohir.D11G207900,5
Gohir.D02G062000,1
Gohir.A05G393900,6
Gohir.D02G203800,4
Gohir.D05G017300,6
Gohir.D02G180800,9
Gohir.A08G116100,6
Gohir.D07G069500,6
Gohir.A10G154700,7
Gohir.D05G373300,7
Gohir.A10G068400,7
Gohir.A09G064500,5
Gohir.D10G234400,10
Gohir.D13G051100,1
Gohir.A02G094500,4
Gohir.A09G166600,7
Gohir.D05G350400,1
Gohir.A04G096200,6
Gohir.D05G068200,5
Gohir.D01G165800,3
Gohir.A09G065100,4
Gohir.D01G180000,1
Gohir.D05G129000,7
Gohir.A12G104400,2
Gohir.A13G207900,6
Gohir.A01G057500,6
Gohir.D08G266600,0
Gohir.A02G107400,10
Gohir.D01G157100,5
Gohir.D11G046000,9
Gohir.D10G166900,10
Gohir.D04G156000,10
Gohir.A09G004300,7
Gohir.A13G188300,0
Gohir.A11G025400,7
Gohir.A03G154600,4
Gohir.A03G157600,9
Gohir.A01G024100,1
Gohir.D03G036066,10
Gohir.A07G066700,5
Gohir.A03G029900,4
Gohir.A11G300000,9
Gohir.A01G070700,6
Gohir.D09G001100,10
Gohir.D01G082900,7
Gohir.A02G130200,10
Gohir.D01G099100,5
Gohir.A11G194900,7
Gohir.A10G196400,9
Gohir.A11G264700,1
Gohir.A01G085500,9
Gohir.A05G336800,4
Gohir.D09G007800,7
Gohir.A13G038200,8
Gohir.D08G223400,10
Gohir.A05G116000,0
Gohir.A08G163300,10
Gohir.A04G084600,1
Gohir.A09G238700,5
Gohir.A12G178600,6
Gohir.D06G018200,6
Gohir.D11G195800,0
Gohir.D05G008400,1
Gohir.A05G201300,6
Gohir.A08G000200,6
Gohir.A10G180100,5
Gohir.D11G109000,1
Gohir.A12G209000,10
Gohir.D12G272800,0
Gohir.D08G017066,10
Gohir.D02G007400,9
Gohir.A12G073300,4
Gohir.A03G000037,7
Gohir.D08G032600,0
Gohir.D04G191700,6
Gohir.D11G090000,10
Gohir.D05G142600,7
Gohir.A06G147800,5
Gohir.D10G178700,10
Gohir.D12G109100,0
Gohir.A12G214300,2
Gohir.D11G322200,6
Gohir.A12G145900,9
Gohir.D06G037700,1
Gohir.A07G130200,10
Gohir.A13G093000,6
Gohir.D07G076300,7
Gohir.A02G025100,10
Gohir.D02G216900,0
Gohir.A12G264300,5
Gohir.D08G067600,1
Gohir.A10G068300,10
Gohir.D08G130600,6
Gohir.D12G016400,6
Gohir.A09G088900,2
Gohir.D10G199000,1
Gohir.A09G037100,6
Gohir.D11G259100,6
Gohir.D13G027200,10
Gohir.A02G176400,1
Gohir.A05G128800,6
Gohir.D05G107000,0
Gohir.D03G037700,6
Gohir.D02G071900,6
Gohir.A03G001300,7
Gohir.A06G080833,11
Gohir.D04G012300,9
Gohir.A03G009200,1
Gohir.A05G081300,1
Gohir.D02G029300,7
Gohir.D01G042742,6
Gohir.A09G137900,4
Gohir.A05G331300,5
Gohir.D08G270400,0
Gohir.A05G098500,3
Gohir.A07G051700,7
Gohir.D02G086900,6
Gohir.D01G160700,1
Gohir.A03G138500,7
Gohir.A06G002500,7
Gohir.A10G241480,6
Gohir.D13G196800,9
Gohir.A11G234400,10
Gohir.A05G212300,5
Gohir.D06G028900,5
Gohir.A07G226100,1
Gohir.A10G146300,7
Gohir.D10G249600,5
Gohir.D12G261000,6
Gohir.A05G309900,2
Gohir.A05G174100,0
Gohir.D09G225100,6
Gohir.D09G078000,9
Gohir.A05G007500,1
Gohir.D09G239600,5
