gene,umap1,umap2,program
Gohir.A12G202200,9.724672,1.2580467,0
Gohir.D06G019054,15.033438,4.151404,10
Gohir.A05G029800,14.095367,3.60262,10
Gohir.D01G014800,-4.9172482,-3.2832236,6
Gohir.D04G088100,13.260593,5.4063096,10
Gohir.1Z049666,12.44916,1.9635041,10
Gohir.A05G020925,11.979114,4.6563783,10
Gohir.A04G119900,-6.7672234,1.0023018,1
Gohir.D02G111300,-7.0019317,-0.036008522,1
Gohir.D11G028400,10.926127,4.2216043,10
Gohir.D09G090600,9.575711,4.916331,10
Gohir.D10G140200,9.992698,5.7977977,10
Gohir.A12G181400,-6.3198953,-1.130742,1
Gohir.A02G013500,-5.277781,1.3532441,1
Gohir.D04G154100,-4.573718,-0.6132689,1
Gohir.D06G142200,13.635461,3.3089755,10
Gohir.A05G033600,15.310509,4.490927,7
Gohir.D02G115900,10.588243,0.83817,0
Gohir.A13G072133,-6.158596,-2.7693791,1
Gohir.A11G025800,-5.699988,3.8462148,9
Gohir.D10G207000,-1.8168076,0.36790332,4
Gohir.A13G183550,-5.239498,-2.0682015,1
Gohir.D11G161100,12.363229,1.5542166,10
Gohir.A11G090900,-3.9687161,-2.8469305,6
Gohir.A01G220400,-4.6429806,-3.8670874,6
Gohir.A09G103000,12.918891,2.9180448,10
Gohir.A11G042900,-7.3279505,0.62385315,1
Gohir.A09G030900,-2.7189472,-2.6414175,6
Gohir.D11G316300,-6.6435633,-0.40589836,1
Gohir.A06G185600,12.388921,1.3327135,0
Gohir.A10G230232,12.041776,2.7280636,10
Gohir.D09G150000,11.656348,1.4964762,0
Gohir.D01G035300,9.279567,2.3060184,10
Gohir.D02G169600,12.410428,1.9271317,10
Gohir.A08G246600,11.772091,4.891339,10
Gohir.D09G111000,9.5706835,3.6748161,10
Gohir.D02G153000,-5.2984133,0.85734713,1
Gohir.D10G146000,-7.0556297,1.3362285,1
Gohir.D04G126600,-6.6501336,-0.68009746,1
Gohir.D11G339900,-3.9938486,-0.8523942,1
Gohir.A01G117000,12.101551,4.7727385,10
Gohir.A08G171500,9.421093,1.1637242,0
Gohir.A10G151500,-5.059774,-3.7521214,6
Gohir.D11G169100,10.005198,4.102941,10
Gohir.D09G103700,-5.5982213,1.6437063,1
Gohir.D13G028400,11.903297,2.3395429,10
Gohir.A01G209200,-2.9685204,-4.529202,6
Gohir.D10G114500,11.830614,1.9559057,10
Gohir.D13G076600,11.542296,5.5961566,10
Gohir.D10G121500,12.876308,3.8580952,10
Gohir.A12G220300,-2.4592519,-4.2120166,6
Gohir.A11G222500,-6.0112023,-1.4078147,1
Gohir.A03G139500,11.366626,5.3426633,10
Gohir.A13G016100,11.37752,3.9144797,10
Gohir.A08G210400,-2.601889,-4.884879,6
Gohir.A11G258800,13.68622,3.728041,10
Gohir.A02G040600,-4.050386,-3.6465366,6
Gohir.A03G049500,14.903752,2.3771875,0
Gohir.A05G382100,11.317679,3.9604354,10
Gohir.D08G206800,11.785983,1.2097898,0
Gohir.D04G017000,9.659239,3.2133646,10
Gohir.D08G016500,-7.453509,0.5185838,1
Gohir.D01G193000,-4.3866134,-1.0579015,1
Gohir.A13G077100,10.998858,5.7333612,10
Gohir.D12G061800,-5.3676953,-0.99872583,1
Gohir.A02G102900,-3.0780237,-2.0956442,6
Gohir.A07G010400,-6.043428,0.8678398,1
Gohir.D02G009800,13.033822,1.2930728,0
Gohir.A12G039900,11.593432,3.545117,10
Gohir.D11G272100,-3.8956413,-0.3415346,1
Gohir.A08G249948,8.947788,1.133351,0
Gohir.A03G129300,-5.321795,0.7631532,1
Gohir.A04G044400,11.18185,0.55339557,0
Gohir.A08G066200,9.853817,1.8192245,10
Gohir.D03G093600,10.740205,3.6188424,10
Gohir.D07G015500,11.682459,4.649523,10
Gohir.A12G059200,13.666829,3.9315717,10
Gohir.D13G132000,10.729415,1.6914512,10
Gohir.D07G002000,-6.749751,-1.8490417,1
Gohir.D03G168000,-4.710622,-3.6942465,6
Gohir.A09G105400,13.815736,5.034095,10
Gohir.A01G013500,-3.6270425,-3.0614357,6
Gohir.A11G042675,-4.076303,-0.52611583,1
Gohir.D11G333700,-4.038128,-2.779879,6
Gohir.A12G061900,-4.3859625,-0.37531975,1
Gohir.A02G069400,10.328718,5.753976,10
Gohir.D01G173000,9.991091,5.2459407,10
Gohir.A10G145200,9.815505,3.6124847,10
Gohir.D06G013800,13.455786,3.0385463,10
Gohir.D12G136000,-4.158495,-1.2992117,1
Gohir.A09G004950,12.332755,1.7404162,10
Gohir.A12G132400,-4.295007,-0.5985603,1
Gohir.A04G058100,12.934214,5.2747045,10
Gohir.D10G146800,11.400066,2.5158925,10
Gohir.D10G018200,-4.405542,0.23745586,1
Gohir.A02G153100,-5.454592,1.773867,1
Gohir.D08G014000,10.379847,2.8243997,10
Gohir.D10G178100,12.834213,3.7998483,10
Gohir.A02G022500,-5.445918,-3.6379483,6
Gohir.A03G000048,11.606554,4.335335,10
Gohir.D10G220800,9.899545,1.9463226,10
Gohir.A05G069900,12.278422,2.1670287,10
Gohir.D02G034800,-5.4395547,-3.2141123,6
Gohir.A04G139200,-4.597745,-0.501391,1
Gohir.A12G272000,11.408173,1.3548378,0
Gohir.A01G009801,12.863603,2.4300258,10
Gohir.A01G056900,14.601395,1.6021017,0
Gohir.A08G065900,-6.236313,-2.692841,1
Gohir.D06G155800,-6.1403785,-2.2406394,1
Gohir.A10G233300,-5.294826,0.9699566,1
Gohir.D01G209400,-3.7294483,-4.4097676,6
Gohir.A12G120200,-5.642435,-2.1008189,1
Gohir.D02G006700,13.205304,5.175213,10
Gohir.A02G065100,-6.129456,-1.6547447,1
Gohir.A04G020000,-1.4286891,-4.4994874,6
Gohir.A10G078400,-6.647198,0.9857808,1
Gohir.D02G047600,12.307645,4.6204166,10
Gohir.A12G229100,12.540376,2.1705925,10
Gohir.A11G039400,10.121339,1.661332,10
Gohir.D02G029700,-2.6801314,-3.5979686,6
Gohir.D10G206900,-2.0474508,-0.5561262,6
Gohir.A08G174100,11.142492,2.7267091,10
Gohir.A10G017900,-3.9290848,0.42085832,1
Gohir.D07G188300,13.012327,4.8760824,10
Gohir.D12G056900,10.372379,5.552769,10
Gohir.A10G121200,-4.330157,0.44133583,1
Gohir.D12G164700,12.120143,4.3798895,10
Gohir.D13G234600,-5.491769,1.2576656,1
Gohir.A06G146000,-3.389141,-2.0307448,6
Gohir.A05G378400,14.536049,7.958234,7
Gohir.A05G336400,-6.0013685,-2.646438,1
Gohir.A05G234000,-2.4617252,-3.9621015,6
Gohir.A13G008300,11.19808,2.351829,10
Gohir.D08G237300,-6.0595565,2.4218907,9
Gohir.D11G219900,-4.924623,-3.7652411,6
Gohir.A09G180400,-4.274269,-0.76112264,1
Gohir.D11G347000,-1.6824398,-4.955449,6
Gohir.D07G148900,11.732735,2.1480021,10
Gohir.A10G153800,11.772273,3.5555017,10
Gohir.D11G042700,10.069651,1.6375613,10
Gohir.D11G025651,-5.4999986,3.8138554,9
Gohir.A12G210100,-5.7906513,-2.467282,1
Gohir.D06G012100,-4.224347,-1.5548198,1
Gohir.D02G034300,-6.2978196,-0.32695067,1
Gohir.A09G235600,11.935079,-0.1367884,0
Gohir.A10G170100,-4.4048867,-3.2814956,6
Gohir.D10G176600,-6.072565,-2.43237,1
Gohir.D03G072100,9.513142,4.4812655,10
Gohir.A08G142500,11.253594,3.4236941,10
Gohir.A04G120900,-5.239642,-3.7045035,6
Gohir.D11G344800,13.008009,3.4932997,10
Gohir.D12G028700,12.576032,3.9441454,10
Gohir.A08G006300,-7.42492,0.5253815,1
Gohir.D12G062400,-6.532224,-2.1093562,1
Gohir.D06G129600,-1.7266399,-4.8064103,6
Gohir.D09G216500,-5.6971083,-2.6840925,1
Gohir.A10G165200,10.549614,3.8139591,10
Gohir.A11G297500,-5.6713595,-2.826531,1
Gohir.D05G363900,-3.9054797,-1.5384107,6
Gohir.D06G033900,-5.8992033,1.4013113,1
Gohir.D08G012900,9.107218,3.020321,10
Gohir.D03G027300,-5.4150553,1.6885715,1
Gohir.1Z049779,13.204854,3.2614183,10
Gohir.D10G075000,-6.123645,0.2581913,1
Gohir.1Z050180,12.095201,2.4517534,10
Gohir.D05G032700,10.195975,3.5775814,10
Gohir.D13G020000,11.817122,5.3246064,10
Gohir.A06G161400,-6.5367565,2.255771,1
Gohir.D07G113800,-5.417507,-2.5469413,1
Gohir.D09G122800,-5.277372,-3.7903721,6
Gohir.D04G130700,10.897381,4.494117,10
Gohir.A05G303700,-6.618256,-1.1019393,1
Gohir.A11G251300,-4.2534966,-0.3423326,1
Gohir.D12G246900,-3.3778925,0.747429,1
Gohir.A02G134500,12.445336,4.686734,10
Gohir.A06G205000,-6.9096966,-1.4981468,1
Gohir.D09G226300,-3.7626767,-1.1041157,1
Gohir.D13G183400,-6.514751,-0.87886006,1
Gohir.A01G015900,11.339834,2.8061633,10
Gohir.D07G160500,-6.2859073,-2.6773882,1
Gohir.D06G140300,13.2325325,2.9442384,10
Gohir.A06G024400,11.950403,1.5586742,10
Gohir.D08G147000,10.365668,4.659792,10
Gohir.A05G227932,-4.2618217,-3.5790462,6
Gohir.D10G201700,-5.520013,0.555917,1
Gohir.A03G158000,-6.203915,-1.4210756,1
Gohir.A03G143400,13.216039,3.0109627,10
Gohir.D12G188500,-3.6132576,-2.341303,6
Gohir.A06G003200,-7.3691196,0.4436716,1
Gohir.A02G027000,-4.050514,-2.5304458,6
Gohir.D10G112300,10.8745985,3.859277,10
Gohir.D12G174300,10.730929,5.413317,10
Gohir.D01G103200,-2.5129163,1.5044024,4
Gohir.A01G164560,12.432175,1.835512,10
Gohir.D06G178600,-5.4037695,-2.1108902,1
Gohir.D01G027600,-4.2665634,-2.8491786,6
Gohir.A11G316600,-6.617049,-1.9065906,1
Gohir.D05G376600,9.101802,1.42645,0
Gohir.A12G103100,-5.2129474,-1.8589612,1
Gohir.A05G039100,11.5078745,3.2906065,10
Gohir.D03G138900,-4.6326547,1.3301388,1
Gohir.A08G094500,11.143866,3.0026562,10
Gohir.D04G096692,11.963434,3.4789853,10
Gohir.D06G204800,13.649278,1.8248038,10
Gohir.A10G170200,-4.2832046,-0.89067507,1
Gohir.A09G240232,-3.5573034,1.7586501,9
Gohir.D11G049100,13.312807,2.0540988,10
Gohir.D11G190200,12.903125,1.4134905,10
Gohir.D01G202400,-4.313161,-1.9216186,1
Gohir.D11G261700,-4.141294,-0.2655694,1
Gohir.D05G119300,11.657142,4.07163,10
Gohir.D12G059900,-5.9407983,3.4666572,9
Gohir.A12G221200,12.0688305,1.9828888,10
Gohir.A05G099000,-6.876049,1.4265935,1
Gohir.D10G073700,13.923255,2.378103,10
Gohir.A11G234500,-5.337655,-3.573322,6
Gohir.D12G108200,12.623478,2.7145603,10
Gohir.D07G188500,12.821884,0.99036837,0
Gohir.D08G107000,11.638706,2.8537507,10
Gohir.A09G090500,9.1771,2.5816948,10
Gohir.A07G132400,-3.2520547,-0.2741808,1
Gohir.D06G008800,11.503186,6.864354,7
Gohir.A09G227900,8.899077,3.7357044,10
Gohir.A02G065300,-6.055581,-1.0100665,1
Gohir.A05G190300,-7.458463,0.4815966,1
Gohir.A01G050700,-6.3095903,-2.4953296,1
Gohir.D10G005500,-3.9155471,-2.0404968,6
Gohir.A11G073100,-7.131653,0.09313305,1
Gohir.D10G145100,-3.238709,0.74161595,1
Gohir.A02G023100,12.614611,5.621711,10
Gohir.D08G196500,11.099741,2.8148987,10
Gohir.A11G165900,13.179699,3.5038927,10
Gohir.A13G004100,-1.9971939,-2.4496007,6
Gohir.D04G033100,11.100955,4.4539723,10
Gohir.D03G117400,11.153124,1.5477803,10
Gohir.A10G021500,-6.088778,-0.8221881,1
Gohir.D04G153200,-4.2766857,-4.27104,6
Gohir.A05G092900,-6.3496585,-1.2836175,1
Gohir.D12G122600,-5.1882973,0.15107237,1
Gohir.D07G072600,10.70577,3.5083232,10
Gohir.A03G067300,10.003495,4.8416667,10
Gohir.D02G134600,-6.7744246,1.7997179,1
Gohir.A05G086232,12.130621,3.5616724,10
Gohir.D06G216500,-6.9224315,-1.3565779,1
Gohir.A03G214500,10.654897,4.4040327,10
Gohir.D11G248900,-5.052745,-3.9293764,6
Gohir.D05G139100,-4.73489,-3.1628551,6
Gohir.D11G035100,-5.226439,-1.5600051,1
Gohir.A11G182000,11.413207,0.7761696,0
Gohir.D05G371900,-2.4817867,-4.23498,6
Gohir.A02G134600,11.247832,6.445024,10
Gohir.A11G127700,12.967577,2.8062706,10
Gohir.D07G010700,-4.8478713,2.3695538,9
Gohir.D11G072000,12.796837,4.2956734,10
Gohir.D11G046200,-3.793361,-0.68796957,1
Gohir.A04G085200,11.103883,2.5639262,10
Gohir.A04G053104,12.044386,3.3441577,10
Gohir.A01G097500,9.621611,3.9943497,10
Gohir.A11G301600,-5.259834,-2.439032,1
Gohir.D05G239300,-3.3186839,-4.3226657,6
Gohir.D05G307500,11.555185,2.5339475,10
Gohir.A02G068000,10.502903,2.5149958,10
Gohir.A03G115700,-3.2355118,-3.3470435,6
Gohir.D04G099300,12.984055,1.6585181,10
Gohir.A11G093700,10.680993,3.2025945,10
Gohir.A08G006600,-7.362162,0.35400504,1
Gohir.D04G124100,12.842172,1.8048555,10
Gohir.D10G165400,-7.214879,0.5029963,1
Gohir.A11G262900,10.9585,4.1861515,10
Gohir.A05G318401,9.745103,-1.1254975,8
Gohir.A12G156000,-5.8268747,3.918195,9
Gohir.D07G161200,-5.1206074,1.5340737,1
Gohir.A08G102100,10.588455,2.2011087,10
Gohir.D01G056500,13.874966,2.3221319,10
Gohir.A04G115000,-5.158478,-3.2224808,6
Gohir.D04G037100,14.367504,7.8837276,7
Gohir.D12G189200,9.856603,1.3955886,0
Gohir.D10G234300,11.388647,3.3677034,10
Gohir.A13G036200,14.193963,4.037154,10
Gohir.D02G043601,-4.0315833,-2.9103322,6
Gohir.D01G082200,9.766337,4.0660367,10
Gohir.D01G009400,12.968503,2.148518,10
Gohir.A08G046200,10.118515,2.6900213,10
Gohir.A04G086500,-5.5088825,-1.6022377,1
Gohir.A08G119300,12.740609,-0.12166364,0
Gohir.A09G027000,12.815874,1.5118089,0
Gohir.A05G140600,12.0457535,3.5202286,10
Gohir.A09G200500,11.98435,5.248423,10
Gohir.D13G009000,12.077392,1.9163215,10
Gohir.D01G180900,11.189021,4.083095,10
Gohir.D08G174400,-4.7871733,-0.13228472,1
Gohir.A12G125600,11.586335,-0.15945224,0
Gohir.A10G038700,14.964384,2.5186026,10
Gohir.A11G087700,-3.1747642,-4.072896,6
Gohir.A09G223800,12.302561,3.4854527,10
Gohir.D02G198100,-5.6202784,0.8637692,1
Gohir.A13G058700,-6.78995,0.6429719,1
Gohir.A02G016300,11.539236,3.9533231,10
Gohir.A07G068000,10.549264,3.8636608,10
Gohir.A03G212500,10.704125,3.8644652,10
Gohir.D10G062600,-6.78821,0.5668539,1
Gohir.D11G245800,-2.5224411,-1.6575083,6
Gohir.D10G069000,13.455109,3.6632638,10
Gohir.A12G018900,11.403639,5.32102,10
Gohir.D09G245600,12.745644,3.1060107,10
Gohir.D10G060100,13.756119,6.610537,7
Gohir.D12G107000,12.627295,3.8887033,10
Gohir.D11G340000,-5.412512,-2.4377196,1
Gohir.A05G123400,10.403255,6.9757147,7
Gohir.A10G145500,12.930794,4.541907,10
Gohir.D11G007600,11.122869,5.095094,10
Gohir.D11G129600,-5.7936296,-0.9952854,1
Gohir.D08G172500,-5.5130696,-0.8246412,1
Gohir.A05G021400,10.92667,4.5933943,10
Gohir.D02G080100,11.250142,2.0026853,10
Gohir.A09G024800,-6.550121,0.16459323,1
Gohir.A10G059000,-6.95571,1.7796746,1
Gohir.A09G044450,12.609465,2.2637615,10
Gohir.D10G118900,9.9327,3.6997998,10
Gohir.D11G110000,-6.7343125,1.75463,1
Gohir.D10G116300,12.494678,1.4249023,0
Gohir.D07G136600,-5.960381,-1.435123,1
Gohir.D02G044966,-4.8231435,-2.580251,1
Gohir.A03G163500,10.921858,6.2720537,10
Gohir.D11G272900,10.732332,3.8534276,10
Gohir.A08G125300,12.586192,1.345468,0
Gohir.D05G048700,-4.7281322,-2.4892302,1
Gohir.A09G114300,9.537468,6.1698837,10
Gohir.A08G126300,11.28542,2.6911316,10
Gohir.A04G090700,10.597688,4.861856,10
Gohir.A02G002200,-6.7196016,1.8331618,1
Gohir.D09G123400,-4.414389,-2.4104538,1
Gohir.D11G245300,8.943858,0.9962909,0
Gohir.A11G049200,9.097324,3.6260574,10
Gohir.D10G045700,13.536044,0.54909813,0
Gohir.A10G006400,-6.624011,0.14359695,1
Gohir.A12G064200,13.655998,3.0847847,10
Gohir.A08G095362,12.5285225,0.73816806,0
Gohir.D06G149400,11.971251,6.435265,10
Gohir.D11G296300,13.531905,4.815508,10
Gohir.A05G076700,-3.0424085,-0.6302122,1
Gohir.D01G170500,-5.9094396,-2.6631873,1
Gohir.A08G249924,9.458299,0.5333553,0
Gohir.A10G077900,14.076761,2.185626,10
Gohir.D01G187600,13.411363,3.0845792,10
Gohir.D05G020900,9.452498,6.0664744,10
Gohir.D11G098700,10.32532,3.2760172,10
Gohir.D03G161800,-5.847609,1.1453418,1
Gohir.D12G037500,0.7431295,-1.2420361,4
Gohir.A05G400100,-2.3760626,1.1080083,4
Gohir.A02G135400,8.9452715,3.423014,10
Gohir.A07G145400,-6.5302725,-1.7576596,1
Gohir.A13G109100,12.649873,4.3122597,10
Gohir.D11G225700,-2.9032402,-2.7898343,6
Gohir.A10G045700,-5.346985,-2.85235,1
Gohir.A11G105100,-6.75339,1.8151805,1
Gohir.D05G236600,-3.9381087,-2.1384969,6
Gohir.D08G134900,11.831641,5.0709476,10
Gohir.A02G043100,12.773698,2.4435863,10
Gohir.D10G147600,13.309904,3.9886632,10
Gohir.A08G014900,-2.7567966,-4.3150935,6
Gohir.D02G034100,-5.819296,-2.4246874,1
Gohir.A03G185600,11.56526,5.4310484,10
Gohir.A05G123800,10.543949,4.6291647,10
Gohir.D08G170600,-2.8802,-1.9735986,6
Gohir.D11G172100,11.5522785,4.9431977,10
Gohir.D06G188600,-7.192592,-0.031656627,1
Gohir.D07G108800,-5.1511846,-2.6484232,1
Gohir.D07G143000,11.186205,4.3435483,10
Gohir.A09G225600,11.992701,0.35887167,0
Gohir.A11G273400,-1.5155519,0.5237121,4
Gohir.A03G158800,12.713964,-0.25761807,0
Gohir.A12G254400,13.347482,3.3768268,10
Gohir.D08G105900,10.940712,4.2816668,10
Gohir.D11G273700,13.3278265,2.7697737,10
Gohir.A04G112100,-3.6607492,-3.7927868,6
Gohir.A08G227000,-6.135889,0.5082193,1
Gohir.A04G096550,10.251254,4.1601024,10
Gohir.A09G120775,12.237185,2.9398284,10
Gohir.A09G244700,12.356195,3.2238235,10
Gohir.A02G072900,10.413346,3.004939,10
Gohir.D12G184300,-6.666731,-1.9359334,1
Gohir.A13G103200,14.237869,7.5221987,7
Gohir.D03G008200,-2.6234176,-4.167962,6
Gohir.D09G239100,12.226498,4.4500637,10
Gohir.D10G245600,-5.5499744,0.5956682,1
Gohir.A08G217900,10.6588545,5.303837,10
Gohir.D05G282600,-6.985809,1.665489,1
Gohir.A12G054500,-4.0344734,-0.9914191,1
Gohir.A03G000051,14.0909,2.4825954,10
Gohir.A01G070400,11.592603,1.6156968,10
Gohir.D06G053500,14.2314,3.9401639,10
Gohir.D09G085700,9.403661,3.921346,10
Gohir.A12G093300,-4.9645658,-1.2421783,1
Gohir.D01G158600,8.969006,4.4203076,10
Gohir.D02G034500,-4.497557,-1.0320746,1
Gohir.D02G203047,10.88148,4.338146,10
Gohir.A01G188600,10.448932,4.5267406,10
Gohir.D12G252400,10.507108,5.3011875,10
Gohir.D03G035500,-4.9061966,1.400665,1
Gohir.D05G128200,13.354501,5.349779,10
Gohir.A07G083900,9.002717,1.0182848,0
Gohir.A05G350800,10.684082,4.6341467,10
Gohir.D13G240100,-6.500442,-2.2290952,1
Gohir.D11G082600,13.021919,2.3789093,10
Gohir.D13G143000,11.078747,2.0424516,10
Gohir.A03G057400,13.099754,4.6480064,10
Gohir.A02G103100,-6.933311,-1.3288764,1
Gohir.D02G184350,12.632088,1.8433094,10
Gohir.A11G124500,-5.2912917,-2.957623,6
Gohir.A04G076600,-3.233916,-0.6418828,1
Gohir.D06G018600,9.996032,3.6027396,10
Gohir.A05G258364,-4.068111,-4.4074225,6
Gohir.D10G020300,-6.0372305,3.354924,9
Gohir.D05G250000,-4.6516895,-1.7166811,1
Gohir.D01G142300,12.136132,0.08462088,0
Gohir.A05G273100,11.180284,6.351163,10
Gohir.A04G121100,-2.042647,0.3228477,4
Gohir.D01G028100,11.489958,4.5675178,10
Gohir.A09G026300,-5.5337696,-3.0376768,6
Gohir.D06G201000,-3.7499404,-3.1874313,6
Gohir.D12G212800,-3.6772835,-2.2359192,6
Gohir.A01G055300,9.800998,1.6522776,10
Gohir.A10G150100,12.621982,1.1708541,0
Gohir.A07G187900,12.42878,5.2477293,10
Gohir.D07G175700,-3.4381633,3.652139,9
Gohir.A04G084700,-5.024917,-3.396207,6
Gohir.A02G037700,12.2919035,1.7062317,10
Gohir.A10G102000,-6.9701285,1.2230183,1
Gohir.A08G050300,10.571272,1.4083549,0
Gohir.D04G144500,12.083835,1.5864549,10
Gohir.D12G220700,13.553431,4.870243,10
Gohir.A01G019600,13.3097105,2.586514,10
Gohir.A03G097501,12.817126,4.790867,10
Gohir.D02G076100,10.642337,6.652492,10
Gohir.D05G379500,-6.952958,0.33904624,1
Gohir.1Z049692,9.892719,0.33221933,0
Gohir.D09G042900,11.6813345,4.710924,10
Gohir.D11G344600,11.168849,2.8841195,10
Gohir.D11G295500,-6.447231,-1.9423584,1
Gohir.A06G018400,-5.2868085,0.5652859,1
Gohir.D07G182900,-4.8460298,1.3057315,1
Gohir.D12G234900,12.508439,4.752354,10
Gohir.D05G249550,-3.7736485,-3.2459497,6
Gohir.D03G129900,-5.4648743,1.2781876,1
Gohir.D02G139500,-3.2085955,-4.1785975,6
Gohir.D04G028600,-3.6340024,-3.8043213,6
Gohir.D10G222111,8.256167,3.1899016,10
Gohir.A07G189200,12.424133,4.8613873,10
Gohir.D11G268900,13.391642,5.157211,10
Gohir.A02G139100,9.400983,4.4260025,10
Gohir.D11G042800,10.224272,0.89138806,0
Gohir.D09G228900,8.8042555,3.611691,10
Gohir.D09G048100,-3.680099,-4.0778956,6
Gohir.A06G193100,-5.63574,-3.1814115,1
Gohir.A08G011100,9.290594,5.5243864,10
Gohir.D10G006600,-6.39312,-0.6407306,1
Gohir.A12G251500,-4.8964972,-0.38926053,1
Gohir.A03G030000,-4.4738216,-4.261873,6
Gohir.D11G161300,9.810943,4.717175,10
Gohir.A05G031300,11.024403,4.117169,10
Gohir.D04G119000,-3.983182,-1.8056574,6
Gohir.A04G023500,12.220956,1.5752751,10
Gohir.D08G192800,12.442679,2.0735135,10
Gohir.A01G025600,-2.2192163,3.7564538,5
Gohir.A13G023600,12.329238,2.3820467,10
Gohir.A04G121142,-2.462139,-0.69490325,6
Gohir.D02G090200,-5.933617,2.2826984,9
Gohir.D09G204900,-2.029218,5.062225,5
Gohir.A11G311600,-3.9889617,-3.9535747,6
Gohir.D13G059400,-4.0629807,-3.5599594,6
Gohir.D03G109700,-4.6692767,-1.4519243,1
Gohir.D05G006200,-4.440156,-2.147203,1
Gohir.A05G164200,-4.1064014,-1.9332877,6
Gohir.D01G042760,9.953501,0.5199993,0
Gohir.D04G156400,-4.943121,-3.3844538,6
Gohir.A05G198600,-3.935308,-3.3069558,6
Gohir.A13G189900,11.712906,3.3683562,10
Gohir.D13G231600,10.8526325,5.3351655,10
Gohir.D13G099600,13.428088,1.1156384,0
Gohir.D03G041400,-6.5987477,-1.8288834,1
Gohir.D08G183400,-1.5529394,-4.2248735,6
Gohir.D13G117400,10.844383,1.0927745,0
Gohir.A13G092900,12.588277,1.5667514,10
Gohir.A08G232200,-5.6915126,-1.5900843,1
Gohir.D05G201300,-3.7863173,-4.033523,6
Gohir.A08G165850,12.506681,1.847394,10
Gohir.A02G079800,11.879543,4.7500052,10
Gohir.D07G079600,13.923448,6.296863,7
Gohir.A12G171900,10.360348,5.5585957,10
Gohir.A05G019800,9.748432,6.4270086,10
Gohir.D06G006300,12.301369,1.8212713,10
Gohir.A02G029100,10.585578,0.95783323,0
Gohir.A06G072300,11.474583,6.247312,10
Gohir.A04G064200,-5.735353,-1.0380276,1
Gohir.D13G156800,-3.966833,-2.7342074,6
Gohir.A05G102600,13.935576,3.80864,10
Gohir.A11G258700,14.584288,2.0333865,10
Gohir.A07G036400,11.97182,4.7959275,10
Gohir.D03G157201,9.735142,1.4925224,10
Gohir.D03G046400,8.62095,3.9531407,10
Gohir.D04G087266,12.744281,4.259375,10
Gohir.D05G243000,9.7533455,2.3007908,10
Gohir.D12G087401,13.271854,2.3652637,10
Gohir.D05G117300,-6.862208,-1.7359437,1
Gohir.A07G169200,11.496155,1.8884808,10
Gohir.D02G233900,11.481121,3.7562191,10
Gohir.D13G106300,14.130968,7.542362,7
Gohir.D07G045600,10.934965,7.0376673,7
Gohir.D11G271600,-6.482104,-0.71570307,1
Gohir.A09G185500,12.3885765,2.5588334,10
Gohir.D05G120300,11.224942,4.843667,10
Gohir.D11G298700,-4.823387,1.9154121,9
Gohir.D01G155300,-6.6241345,0.4329947,1
Gohir.A05G042700,11.866738,4.977927,10
Gohir.A11G253300,-6.0128994,-1.0299686,1
Gohir.D12G262400,11.822091,-0.13819788,0
Gohir.D06G181700,14.686246,7.1522264,7
Gohir.D01G107900,9.374675,5.0478787,10
Gohir.D03G041700,-4.996772,-2.5805748,1
Gohir.A08G213450,11.963708,3.2082686,10
Gohir.A01G199800,10.489642,0.67462856,0
Gohir.D11G297000,-4.9390078,-2.2440236,1
Gohir.A03G017240,10.972417,2.686831,10
Gohir.D05G241600,11.767453,0.27292523,0
Gohir.A13G178800,10.593607,2.95477,10
Gohir.D08G191600,11.775909,-0.08002156,0
Gohir.D11G092200,-5.9506545,3.257247,9
Gohir.D01G015900,10.506908,3.864213,10
Gohir.A10G064500,12.170868,4.392113,10
Gohir.D10G231300,12.626022,1.1854612,0
Gohir.A09G127800,9.947747,0.010629943,0
Gohir.D11G291866,11.207284,2.8749692,10
Gohir.A01G040600,10.4145975,3.960003,10
Gohir.D11G049800,-7.096312,0.028482318,1
Gohir.A02G017000,-7.077578,0.6282398,1
Gohir.D08G142100,-2.0899189,1.0989574,4
Gohir.A11G081400,-5.9976892,-0.5450207,1
Gohir.D08G044100,12.815602,2.7293057,10
Gohir.D11G262700,-5.7461576,-0.030732416,1
Gohir.D12G159100,-5.7822804,3.7818573,9
Gohir.A09G103750,12.927428,3.1077604,10
Gohir.D01G135400,-6.429242,1.5361116,1
Gohir.A13G114500,9.517471,1.8488992,10
Gohir.A12G228775,12.68231,3.0954435,10
Gohir.A12G074100,-6.0451994,-1.6575258,1
Gohir.D09G145700,-3.7378302,2.8913393,9
Gohir.A06G059400,12.285667,5.2602816,10
Gohir.D06G048500,9.546681,3.8491657,10
Gohir.A09G012000,14.171184,3.1511662,10
Gohir.A13G063700,11.583341,1.3575883,0
Gohir.D06G135850,10.466008,5.0637527,10
Gohir.D09G058600,10.366029,4.394282,10
Gohir.A05G086325,13.090302,2.4801867,10
Gohir.A10G222000,12.499398,4.2209716,10
Gohir.A09G211400,-2.0345776,4.7684402,5
Gohir.D02G011150,-3.3101463,-1.2889603,6
Gohir.D02G021500,-1.5852388,-4.7156606,6
Gohir.A07G137900,12.121862,4.4845653,10
Gohir.A07G143800,13.855562,2.9608057,10
Gohir.D06G000600,10.643561,5.685519,10
Gohir.D11G244400,-4.0436945,-1.3839649,1
